contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0017_ct_0063,Kabir Verma,kabir.verma62@examplemail.com,Orbit Ltd,Founder,mql,import,Canada,2025-05-09,2026-02-04
cli_0017_ct_0064,Ishaan Mehta,ishaan.mehta63@examplemail.com,Pulse Studio,RevOps Manager,lead,import,Australia,2026-01-18,2026-03-09
cli_0017_ct_0065,Ava Bhatia,ava.bhatia64@examplemail.com,Metro Group,Sales Lead,mql,import,United States,2025-05-12,2026-02-24
cli_0017_ct_0066,Maya Nair,maya.nair65@examplemail.com,Pulse Studio,RevOps Manager,lead,event,India,2025-11-12,2026-02-05
cli_0017_ct_0067,Ava Khan,ava.khan66@examplemail.com,Pulse Studio,Sales Lead,lead,website_form,Australia,2025-08-24,2026-02-17
cli_0017_ct_0068,Kabir Singh,kabir.singh67@examplemail.com,Pulse Studio,Founder,mql,website_form,Canada,2025-04-06,2026-04-23
cli_0017_ct_0069,Kabir Gupta,kabir.gupta68@examplemail.com,Pulse Studio,RevOps Manager,mql,event,Canada,2025-06-07,2026-03-31
cli_0017_ct_0070,Zara Patel,zara.patel69@examplemail.com,Orbit Group,Sales Lead,lead,import,India,2025-04-16,2026-03-26
cli_0017_ct_0071,Leo Nair,leo.nair70@examplemail.com,Metro Ltd,Head of Growth,lead,event,India,2026-01-05,2026-02-17
cli_0017_ct_0072,Noah Sharma,noah.sharma71@examplemail.com,Pulse Studio,Sales Lead,lead,email_reply,United States,2025-01-05,2026-03-28
cli_0017_ct_0073,Sara Singh,sara.singh72@examplemail.com,Pulse Studio,Head of Growth,sql,email_reply,United States,2026-03-09,2026-01-16
cli_0017_ct_0074,Sara Nair,sara.nair73@examplemail.com,Peak LLC,Marketing Manager,sql,website_form,United Kingdom,2025-08-02,2026-01-22
cli_0017_ct_0075,Kabir Joshi,kabir.joshi74@examplemail.com,Orbit Group,Marketing Manager,lead,email_reply,United Kingdom,2025-09-06,2026-04-21
cli_0017_ct_0076,Ava Sharma,ava.sharma75@examplemail.com,Pulse Studio,RevOps Manager,sql,import,India,2025-04-23,2026-03-12
cli_0017_ct_0077,Arjun Khan,arjun.khan76@examplemail.com,Peak Inc,RevOps Manager,lead,import,Australia,2025-07-18,2026-02-01
cli_0017_ct_0078,Anika Patel,anika.patel77@examplemail.com,Metro Ltd,Sales Lead,customer,referral,UAE,2025-06-13,2026-03-04
cli_0017_ct_0079,Leo Patel,leo.patel78@examplemail.com,Pulse Studio,RevOps Manager,lead,email_reply,Australia,2025-12-22,2026-03-13
cli_0017_ct_0080,Sara Kapoor,sara.kapoor79@examplemail.com,Pulse Studio,Marketing Manager,lead,event,United Kingdom,2026-02-20,2026-03-27
cli_0017_ct_0081,Maya Singh,maya.singh80@examplemail.com,Metro Inc,Sales Lead,lead,import,United States,2024-12-31,2026-04-24
cli_0017_ct_0082,Sara Verma,sara.verma81@examplemail.com,Pulse Studio,Sales Lead,lead,email_reply,Canada,2025-09-08,2026-03-18
