invoice_id,invoice_date,due_date,currency,amount,status,customer_name,line_items
cli_0019_inv_0041,2026-01-27,2026-05-21,AUD,6650.75,open,Sara Patel,consulting; creative work; support
cli_0019_inv_0042,2026-03-07,2026-04-14,AUD,1563.17,paid,Arjun Sharma,creative work; support; strategy work
cli_0019_inv_0043,2026-04-11,2026-04-06,AUD,10453.54,paid,Anika Reddy,support; strategy work; media spend
cli_0019_inv_0044,2025-11-28,2026-05-08,AUD,10456.03,open,Ishaan Khan,strategy work
cli_0019_inv_0045,2026-01-01,2026-05-11,AUD,9342.43,paid,Zara Gupta,support
cli_0019_inv_0046,2026-02-18,2026-04-29,AUD,6620.05,paid,Kabir Reddy,media spend; setup fee; support
cli_0019_inv_0047,2026-03-08,2026-04-23,AUD,11600.68,open,Arjun Joshi,creative work; support; setup fee
cli_0019_inv_0048,2026-03-19,2026-04-18,AUD,489.98,paid,Sara Nair,setup fee
cli_0019_inv_0049,2025-12-07,2026-05-14,AUD,4195.51,paid,Mia Kapoor,setup fee
cli_0019_inv_0050,2026-03-08,2026-03-29,AUD,11510.31,open,Mia Gupta,support; setup fee
cli_0019_inv_0051,2025-11-26,2026-03-25,AUD,5697.82,open,Kabir Gupta,consulting; media spend
cli_0019_inv_0052,2026-03-03,2026-06-07,AUD,880.93,paid,Ishaan Nair,creative work; support
cli_0019_inv_0053,2026-01-03,2026-05-17,AUD,3073.96,paid,Leo Verma,media spend; creative work
cli_0019_inv_0054,2026-02-15,2026-05-24,AUD,11619.37,paid,Leo Bhatia,support; media spend
cli_0019_inv_0055,2025-12-10,2026-05-29,AUD,1323.58,paid,Mia Bhatia,strategy work; media spend; setup fee
cli_0019_inv_0056,2026-03-29,2026-05-25,AUD,2563.01,paid,Zara Joshi,support; media spend
cli_0019_inv_0057,2025-11-18,2026-04-10,AUD,1342.98,paid,Arjun Joshi,support; media spend
cli_0019_inv_0058,2026-01-14,2026-04-23,AUD,9812.65,paid,Leo Patel,creative work
cli_0019_inv_0059,2025-12-06,2026-05-21,AUD,3603.32,open,Arjun Reddy,creative work
cli_0019_inv_0060,2026-02-02,2026-05-20,AUD,10518.82,overdue,Maya Singh,setup fee
cli_0019_inv_0061,2026-04-24,2026-03-26,AUD,10435.16,paid,Sara Verma,consulting; setup fee
cli_0019_inv_0062,2026-03-30,2026-04-04,AUD,8491.3,paid,Leo Gupta,media spend; strategy work
cli_0019_inv_0063,2026-03-25,2026-04-30,AUD,3174.0,paid,Mia Mehta,media spend; consulting
cli_0019_inv_0064,2026-03-14,2026-05-20,AUD,1577.62,open,Sara Joshi,consulting
cli_0019_inv_0065,2026-04-09,2026-05-14,AUD,6838.93,paid,Anika Reddy,strategy work; support
cli_0019_inv_0066,2025-11-10,2026-04-22,AUD,5462.57,paid,Mia Reddy,creative work; strategy work
cli_0019_inv_0067,2025-12-02,2026-05-07,AUD,5039.33,paid,Noah Nair,media spend; setup fee; consulting
cli_0019_inv_0068,2026-02-12,2026-05-27,AUD,11059.87,paid,Ava Gupta,consulting; creative work
cli_0019_inv_0069,2025-10-28,2026-05-08,AUD,7897.55,paid,Zara Reddy,setup fee
cli_0019_inv_0070,2026-02-02,2026-04-29,AUD,11711.18,paid,Noah Singh,support; consulting; media spend
cli_0019_inv_0071,2026-02-04,2026-05-02,AUD,6236.37,open,Leo Nair,support
cli_0019_inv_0072,2026-03-25,2026-05-03,AUD,10983.91,paid,Kabir Mehta,media spend; strategy work; setup fee
cli_0019_inv_0073,2026-04-20,2026-03-30,AUD,7132.79,paid,Mia Khan,setup fee
