deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0002_dl_0064,cli_0002_ct_0053,Pulse Commerce - pro plan,won,22984.82,GBP,56,email_reply,Noah Gupta,2025-10-07,2025-11-08
cli_0002_dl_0065,cli_0002_ct_0010,Pulse Commerce - annual subscription,new,21749.93,GBP,39,referral,Noah Nair,2026-03-03,2026-04-02
cli_0002_dl_0066,cli_0002_ct_0047,Pulse Commerce - audit package,new,22348.05,GBP,78,import,Mia Verma,2025-10-18,2025-11-30
cli_0002_dl_0067,cli_0002_ct_0007,Pulse Commerce - service retainer,won,12277.54,GBP,8,import,Leo Gupta,2026-01-02,2026-01-06
cli_0002_dl_0068,cli_0002_ct_0071,Pulse Commerce - premium bundle,qualified,2908.35,GBP,11,referral,Kabir Nair,2025-10-09,2025-11-18
cli_0002_dl_0069,cli_0002_ct_0020,Pulse Commerce - service retainer,negotiation,4623.16,GBP,73,referral,Sara Joshi,2026-03-05,2026-04-15
cli_0002_dl_0070,cli_0002_ct_0004,Pulse Commerce - audit package,negotiation,11103.34,GBP,60,website_form,Ava Patel,2026-03-03,2026-03-24
cli_0002_dl_0071,cli_0002_ct_0079,Pulse Commerce - service retainer,negotiation,6238.69,GBP,30,website_form,Mia Sharma,2026-01-07,2026-01-24
cli_0002_dl_0072,cli_0002_ct_0056,Pulse Commerce - premium bundle,new,546.47,GBP,46,website_form,Ishaan Sharma,2025-12-03,2026-01-23
cli_0002_dl_0073,cli_0002_ct_0065,Pulse Commerce - pro plan,proposal,10067.67,GBP,87,import,Leo Mehta,2026-01-25,2026-03-25
cli_0002_dl_0074,cli_0002_ct_0043,Pulse Commerce - pro plan,proposal,8880.28,GBP,74,import,Mia Bhatia,2026-04-02,2026-04-14
cli_0002_dl_0075,cli_0002_ct_0041,Pulse Commerce - audit package,qualified,15487.95,GBP,47,website_form,Ishaan Patel,2026-01-19,2026-03-19
cli_0002_dl_0076,cli_0002_ct_0003,Pulse Commerce - service retainer,proposal,10976.18,GBP,78,website_form,Liam Mehta,2025-11-10,2025-11-26
cli_0002_dl_0077,cli_0002_ct_0092,Pulse Commerce - premium bundle,qualified,12322.21,GBP,80,event,Ishaan Mehta,2025-10-09,2025-11-13
cli_0002_dl_0078,cli_0002_ct_0027,Pulse Commerce - audit package,won,8910.63,GBP,44,website_form,Noah Singh,2026-02-23,2026-03-23
cli_0002_dl_0079,cli_0002_ct_0052,Pulse Commerce - premium bundle,qualified,6420.79,GBP,75,website_form,Ishaan Verma,2026-02-15,2026-03-14
cli_0002_dl_0080,cli_0002_ct_0063,Pulse Commerce - pro plan,lost,20732.77,GBP,11,website_form,Mia Joshi,2025-11-25,2026-01-20
cli_0002_dl_0081,cli_0002_ct_0069,Pulse Commerce - audit package,negotiation,9466.17,GBP,5,website_form,Sara Gupta,2025-10-12,2025-11-13
cli_0002_dl_0082,cli_0002_ct_0061,Pulse Commerce - premium bundle,proposal,12095.5,GBP,20,email_reply,Leo Gupta,2025-10-13,2025-11-23
cli_0002_dl_0083,cli_0002_ct_0052,Pulse Commerce - membership,proposal,19729.37,GBP,65,website_form,Leo Gupta,2026-01-15,2026-02-05
cli_0002_dl_0084,cli_0002_ct_0037,Pulse Commerce - premium bundle,qualified,6406.1,GBP,28,website_form,Sara Patel,2025-09-28,2025-11-27
cli_0002_dl_0085,cli_0002_ct_0065,Pulse Commerce - annual subscription,qualified,12654.86,GBP,43,import,Liam Singh,2026-02-26,2026-03-08
cli_0002_dl_0086,cli_0002_ct_0062,Pulse Commerce - annual subscription,proposal,19477.12,GBP,59,website_form,Ishaan Joshi,2025-11-21,2025-11-30
cli_0002_dl_0087,cli_0002_ct_0069,Pulse Commerce - membership,qualified,2731.54,GBP,6,website_form,Liam Nair,2025-12-17,2025-12-23
cli_0002_dl_0088,cli_0002_ct_0079,Pulse Commerce - audit package,negotiation,16553.03,GBP,65,website_form,Ishaan Singh,2025-10-05,2025-11-26
cli_0002_dl_0089,cli_0002_ct_0006,Pulse Commerce - membership,proposal,19299.29,GBP,60,email_reply,Liam Kapoor,2025-12-27,2026-01-07
cli_0002_dl_0090,cli_0002_ct_0049,Pulse Commerce - premium bundle,won,17884.17,GBP,61,website_form,Leo Kapoor,2025-11-18,2025-11-21
cli_0002_dl_0091,cli_0002_ct_0081,Pulse Commerce - starter plan,negotiation,1316.02,GBP,76,website_form,Liam Sharma,2025-09-09,2025-11-04
cli_0002_dl_0092,cli_0002_ct_0089,Pulse Commerce - audit package,won,5958.92,GBP,20,import,Liam Bhatia,2025-12-31,2026-02-05
cli_0002_dl_0093,cli_0002_ct_0013,Pulse Commerce - annual subscription,new,2223.29,GBP,83,website_form,Arjun Khan,2026-02-05,2026-03-18
cli_0002_dl_0094,cli_0002_ct_0042,Pulse Commerce - starter plan,negotiation,20105.4,GBP,26,website_form,Ava Verma,2026-02-02,2026-03-18
cli_0002_dl_0095,cli_0002_ct_0056,Pulse Commerce - pro plan,negotiation,8306.89,GBP,11,website_form,Liam Kapoor,2026-01-01,2026-01-07
cli_0002_dl_0096,cli_0002_ct_0041,Pulse Commerce - annual subscription,new,22795.17,GBP,58,website_form,Ishaan Mehta,2026-02-11,2026-04-11
cli_0002_dl_0097,cli_0002_ct_0035,Pulse Commerce - pro plan,qualified,2525.76,GBP,90,website_form,Liam Mehta,2026-03-02,2026-04-10
cli_0002_dl_0098,cli_0002_ct_0055,Pulse Commerce - annual subscription,proposal,21671.85,GBP,45,website_form,Anika Verma,2025-12-31,2026-01-17
cli_0002_dl_0099,cli_0002_ct_0008,Pulse Commerce - audit package,qualified,18278.04,GBP,56,import,Sara Kapoor,2025-11-30,2026-01-12
cli_0002_dl_0100,cli_0002_ct_0037,Pulse Commerce - annual subscription,qualified,24772.69,GBP,21,website_form,Maya Joshi,2026-03-08,2026-04-15
cli_0002_dl_0101,cli_0002_ct_0036,Pulse Commerce - membership,qualified,19461.4,GBP,67,import,Ava Patel,2025-12-03,2025-12-18
cli_0002_dl_0102,cli_0002_ct_0063,Pulse Commerce - pro plan,lost,17222.31,GBP,72,website_form,Arjun Sharma,2026-01-08,2026-02-12
cli_0002_dl_0103,cli_0002_ct_0008,Pulse Commerce - annual subscription,proposal,829.32,GBP,84,import,Zara Bhatia,2025-12-15,2026-01-22
cli_0002_dl_0104,cli_0002_ct_0015,Pulse Commerce - service retainer,negotiation,6039.11,GBP,80,website_form,Anika Sharma,2025-10-02,2025-11-06
cli_0002_dl_0105,cli_0002_ct_0072,Pulse Commerce - audit package,lost,22734.5,GBP,93,referral,Noah Sharma,2026-02-15,2026-02-20
cli_0002_dl_0106,cli_0002_ct_0015,Pulse Commerce - premium bundle,won,8000.45,GBP,28,website_form,Anika Joshi,2025-10-31,2025-11-03
cli_0002_dl_0107,cli_0002_ct_0056,Pulse Commerce - audit package,won,3671.83,GBP,91,website_form,Ava Joshi,2025-12-14,2026-02-01
cli_0002_dl_0108,cli_0002_ct_0081,Pulse Commerce - membership,new,3031.78,GBP,76,website_form,Arjun Khan,2026-01-15,2026-01-19
cli_0002_dl_0109,cli_0002_ct_0011,Pulse Commerce - service retainer,new,1289.85,GBP,44,import,Leo Reddy,2025-10-25,2025-12-04
cli_0002_dl_0110,cli_0002_ct_0021,Pulse Commerce - pro plan,proposal,14514.5,GBP,67,import,Maya Mehta,2026-01-14,2026-01-23
cli_0002_dl_0111,cli_0002_ct_0001,Pulse Commerce - annual subscription,qualified,11420.52,GBP,37,website_form,Sara Sharma,2025-10-16,2025-10-30
cli_0002_dl_0112,cli_0002_ct_0038,Pulse Commerce - membership,negotiation,1987.56,GBP,81,event,Kabir Mehta,2025-12-23,2026-01-22
cli_0002_dl_0113,cli_0002_ct_0040,Pulse Commerce - annual subscription,lost,22554.93,GBP,70,event,Liam Mehta,2025-11-04,2025-12-19
cli_0002_dl_0114,cli_0002_ct_0062,Pulse Commerce - starter plan,proposal,18269.18,GBP,22,website_form,Leo Joshi,2026-02-12,2026-03-19
cli_0002_dl_0115,cli_0002_ct_0015,Pulse Commerce - membership,proposal,9164.84,GBP,58,website_form,Kabir Sharma,2026-01-04,2026-02-05
cli_0002_dl_0116,cli_0002_ct_0087,Pulse Commerce - audit package,proposal,2633.24,GBP,6,website_form,Ava Reddy,2026-02-12,2026-02-18
cli_0002_dl_0117,cli_0002_ct_0070,Pulse Commerce - pro plan,proposal,10337.85,GBP,56,email_reply,Arjun Sharma,2025-12-09,2026-01-13
cli_0002_dl_0118,cli_0002_ct_0014,Pulse Commerce - starter plan,proposal,24099.64,GBP,95,import,Noah Gupta,2026-01-14,2026-02-26
cli_0002_dl_0119,cli_0002_ct_0025,Pulse Commerce - pro plan,lost,10687.24,GBP,61,website_form,Sara Nair,2026-03-09,2026-04-21
