deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0013_dl_0046,cli_0013_ct_0142,Urban Works - audit package,proposal,24004.13,EUR,21,referral,Mia Mehta,2025-09-11,2025-10-30
cli_0013_dl_0047,cli_0013_ct_0020,Urban Works - starter plan,new,21479.99,EUR,9,referral,Ava Singh,2025-10-13,2025-11-16
cli_0013_dl_0048,cli_0013_ct_0066,Urban Works - audit package,proposal,8795.04,EUR,63,website_form,Ava Joshi,2025-09-03,2025-10-31
cli_0013_dl_0049,cli_0013_ct_0004,Urban Works - annual subscription,lost,2252.23,EUR,80,import,Anika Kapoor,2026-03-03,2026-03-27
cli_0013_dl_0050,cli_0013_ct_0045,Urban Works - audit package,qualified,10407.27,EUR,76,event,Maya Singh,2026-02-02,2026-03-16
cli_0013_dl_0051,cli_0013_ct_0076,Urban Works - membership,qualified,19291.91,EUR,79,referral,Anika Gupta,2026-02-03,2026-02-18
cli_0013_dl_0052,cli_0013_ct_0104,Urban Works - annual subscription,proposal,9359.32,EUR,59,event,Anika Singh,2025-09-17,2025-11-08
cli_0013_dl_0053,cli_0013_ct_0148,Urban Works - service retainer,proposal,10831.84,EUR,39,website_form,Ava Gupta,2026-02-16,2026-02-20
cli_0013_dl_0054,cli_0013_ct_0102,Urban Works - audit package,qualified,1860.09,EUR,13,website_form,Ishaan Singh,2026-01-24,2026-02-10
cli_0013_dl_0055,cli_0013_ct_0048,Urban Works - audit package,won,12698.25,EUR,20,website_form,Noah Mehta,2026-02-25,2026-03-02
cli_0013_dl_0056,cli_0013_ct_0123,Urban Works - pro plan,proposal,16697.51,EUR,78,referral,Ishaan Joshi,2025-09-19,2025-10-27
cli_0013_dl_0057,cli_0013_ct_0159,Urban Works - membership,qualified,9477.31,EUR,46,website_form,Noah Joshi,2026-03-11,2026-04-24
cli_0013_dl_0058,cli_0013_ct_0009,Urban Works - audit package,qualified,3101.84,EUR,36,website_form,Anika Kapoor,2025-11-29,2025-12-17
cli_0013_dl_0059,cli_0013_ct_0056,Urban Works - pro plan,proposal,16984.38,EUR,12,email_reply,Arjun Mehta,2026-01-14,2026-03-03
cli_0013_dl_0060,cli_0013_ct_0060,Urban Works - annual subscription,lost,12065.24,EUR,61,website_form,Anika Mehta,2025-10-18,2025-10-30
cli_0013_dl_0061,cli_0013_ct_0142,Urban Works - audit package,negotiation,4160.65,EUR,88,referral,Mia Joshi,2026-02-08,2026-03-12
cli_0013_dl_0062,cli_0013_ct_0084,Urban Works - annual subscription,lost,13056.5,EUR,31,website_form,Noah Reddy,2025-11-01,2025-11-11
cli_0013_dl_0063,cli_0013_ct_0082,Urban Works - annual subscription,won,8713.59,EUR,74,website_form,Ava Khan,2025-10-07,2025-11-05
cli_0013_dl_0064,cli_0013_ct_0136,Urban Works - audit package,new,21172.45,EUR,11,import,Ishaan Bhatia,2025-10-21,2025-10-31
cli_0013_dl_0065,cli_0013_ct_0025,Urban Works - annual subscription,qualified,7377.63,EUR,41,website_form,Ava Verma,2026-03-23,2026-04-06
