contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0013_ct_0027,Sara Bhatia,sara.bhatia26@examplemail.com,Orbit Ltd,Marketing Manager,customer,event,United Kingdom,2025-03-28,2026-02-10
cli_0013_ct_0028,Ishaan Patel,ishaan.patel27@examplemail.com,Urban Works,Marketing Manager,lead,event,India,2025-09-30,2026-02-12
cli_0013_ct_0029,Arjun Mehta,arjun.mehta28@examplemail.com,Orbit Inc,Head of Growth,mql,import,Canada,2024-12-30,2026-01-23
cli_0013_ct_0030,Liam Reddy,liam.reddy29@examplemail.com,Urban Works,Head of Growth,mql,website_form,Canada,2025-10-06,2026-02-17
cli_0013_ct_0031,Zara Sharma,zara.sharma30@examplemail.com,Urban Works,Marketing Manager,lead,event,UAE,2025-12-03,2025-12-31
cli_0013_ct_0032,Ava Nair,ava.nair31@examplemail.com,Acme Ltd,RevOps Manager,lead,website_form,United Kingdom,2025-08-18,2026-04-21
cli_0013_ct_0033,Noah Kapoor,noah.kapoor32@examplemail.com,Urban Works,Marketing Manager,lead,website_form,Canada,2026-02-05,2026-01-19
cli_0013_ct_0034,Arjun Gupta,arjun.gupta33@examplemail.com,Urban Works,Sales Lead,lead,event,United States,2025-09-13,2026-02-28
cli_0013_ct_0035,Zara Mehta,zara.mehta34@examplemail.com,Urban Works,Sales Lead,lead,import,UAE,2025-12-19,2026-01-24
cli_0013_ct_0036,Mia Sharma,mia.sharma35@examplemail.com,Peak LLC,Marketing Manager,sql,import,UAE,2025-02-06,2026-02-16
cli_0013_ct_0037,Ishaan Khan,ishaan.khan36@examplemail.com,Peak LLC,Sales Lead,mql,import,UAE,2026-01-14,2026-01-18
cli_0013_ct_0038,Kabir Patel,kabir.patel37@examplemail.com,Urban Works,Sales Lead,mql,website_form,India,2026-03-24,2026-04-20
cli_0013_ct_0039,Mia Bhatia,mia.bhatia38@examplemail.com,Urban Works,RevOps Manager,lead,email_reply,Canada,2026-03-15,2026-01-07
cli_0013_ct_0040,Noah Bhatia,noah.bhatia39@examplemail.com,Peak Ltd,RevOps Manager,lead,email_reply,India,2026-01-02,2026-04-04
cli_0013_ct_0041,Maya Sharma,maya.sharma40@examplemail.com,Urban Works,Marketing Manager,lead,website_form,United Kingdom,2025-10-26,2026-02-20
cli_0013_ct_0042,Mia Bhatia,mia.bhatia41@examplemail.com,Acme Group,Marketing Manager,lead,email_reply,United States,2025-01-23,2026-02-18
cli_0013_ct_0043,Liam Gupta,liam.gupta42@examplemail.com,Zen Ltd,RevOps Manager,lead,website_form,UAE,2025-12-05,2026-02-23
cli_0013_ct_0044,Noah Joshi,noah.joshi43@examplemail.com,Urban Works,Head of Growth,customer,website_form,Canada,2025-06-05,2026-02-03
cli_0013_ct_0045,Sara Verma,sara.verma44@examplemail.com,Orbit Inc,Head of Growth,mql,event,India,2025-03-12,2026-02-27
cli_0013_ct_0046,Zara Patel,zara.patel45@examplemail.com,Urban Works,RevOps Manager,lead,referral,Australia,2025-08-16,2026-01-28
cli_0013_ct_0047,Zara Singh,zara.singh46@examplemail.com,Orbit Group,Sales Lead,customer,website_form,Australia,2025-10-13,2026-02-18
cli_0013_ct_0048,Leo Reddy,leo.reddy47@examplemail.com,Zen Ltd,Founder,customer,website_form,UAE,2025-11-05,2026-02-26
cli_0013_ct_0049,Noah Sharma,noah.sharma48@examplemail.com,Urban Works,Founder,mql,website_form,Australia,2025-04-12,2026-03-21
cli_0013_ct_0050,Ishaan Mehta,ishaan.mehta49@examplemail.com,Urban Works,Sales Lead,mql,website_form,United Kingdom,2025-10-28,2026-03-28
cli_0013_ct_0051,Mia Khan,mia.khan50@examplemail.com,Metro Inc,RevOps Manager,sql,referral,India,2026-03-27,2026-02-02
cli_0013_ct_0052,Mia Mehta,mia.mehta51@examplemail.com,Urban Works,Head of Growth,sql,import,India,2025-11-11,2026-01-03
cli_0013_ct_0053,Anika Patel,anika.patel52@examplemail.com,Acme LLC,RevOps Manager,lead,referral,Canada,2025-10-20,2026-01-12
cli_0013_ct_0054,Kabir Khan,kabir.khan53@examplemail.com,Peak Inc,RevOps Manager,mql,import,India,2026-02-23,2026-01-04
cli_0013_ct_0055,Sara Patel,sara.patel54@examplemail.com,Urban Works,Sales Lead,lead,event,Canada,2025-01-17,2026-02-05
cli_0013_ct_0056,Leo Khan,leo.khan55@examplemail.com,Urban Works,RevOps Manager,lead,email_reply,United States,2026-02-09,2026-03-10
cli_0013_ct_0057,Zara Khan,zara.khan56@examplemail.com,Urban Works,Head of Growth,lead,email_reply,Canada,2025-09-22,2026-03-13
cli_0013_ct_0058,Noah Mehta,noah.mehta57@examplemail.com,Orbit LLC,Head of Growth,customer,import,United Kingdom,2025-03-26,2026-01-22
cli_0013_ct_0059,Sara Bhatia,sara.bhatia58@examplemail.com,Metro Group,RevOps Manager,sql,event,Australia,2024-11-16,2026-02-09
cli_0013_ct_0060,Leo Bhatia,leo.bhatia59@examplemail.com,Urban Works,Marketing Manager,churn_risk,website_form,Australia,2025-01-10,2026-02-18
cli_0013_ct_0061,Arjun Gupta,arjun.gupta60@examplemail.com,Urban Works,Marketing Manager,lead,email_reply,UAE,2025-10-26,2026-03-14
cli_0013_ct_0062,Zara Gupta,zara.gupta61@examplemail.com,Urban Works,Head of Growth,lead,event,Canada,2025-04-20,2026-03-12
cli_0013_ct_0063,Sara Gupta,sara.gupta62@examplemail.com,Metro LLC,RevOps Manager,sql,website_form,Australia,2025-01-28,2026-01-11
cli_0013_ct_0064,Ishaan Reddy,ishaan.reddy63@examplemail.com,Orbit Ltd,RevOps Manager,mql,import,India,2026-02-21,2026-01-23
cli_0013_ct_0065,Kabir Bhatia,kabir.bhatia64@examplemail.com,Peak Inc,Sales Lead,lead,import,United Kingdom,2026-04-05,2026-03-22
cli_0013_ct_0066,Noah Mehta,noah.mehta65@examplemail.com,Urban Works,RevOps Manager,lead,website_form,UAE,2026-02-12,2026-03-30
cli_0013_ct_0067,Noah Joshi,noah.joshi66@examplemail.com,Zen Ltd,Marketing Manager,mql,import,United Kingdom,2025-01-16,2026-01-28
cli_0013_ct_0068,Zara Joshi,zara.joshi67@examplemail.com,Urban Works,Founder,mql,event,UAE,2025-03-14,2026-01-13
cli_0013_ct_0069,Liam Gupta,liam.gupta68@examplemail.com,Orbit LLC,Head of Growth,mql,referral,Australia,2025-11-01,2026-01-10
cli_0013_ct_0070,Kabir Sharma,kabir.sharma69@examplemail.com,Urban Works,Marketing Manager,mql,referral,Australia,2024-11-12,2026-01-26
cli_0013_ct_0071,Leo Joshi,leo.joshi70@examplemail.com,Peak Group,RevOps Manager,customer,email_reply,United States,2025-01-27,2026-02-20
cli_0013_ct_0072,Ava Nair,ava.nair71@examplemail.com,Acme LLC,RevOps Manager,churn_risk,referral,United Kingdom,2025-12-22,2026-01-07
cli_0013_ct_0073,Arjun Singh,arjun.singh72@examplemail.com,Orbit Group,RevOps Manager,sql,email_reply,United Kingdom,2025-11-25,2026-04-12
cli_0013_ct_0074,Noah Kapoor,noah.kapoor73@examplemail.com,Urban Works,Marketing Manager,sql,website_form,India,2025-07-01,2026-01-03
cli_0013_ct_0075,Leo Khan,leo.khan74@examplemail.com,Urban Works,Head of Growth,lead,website_form,United States,2024-12-18,2026-02-25
cli_0013_ct_0076,Sara Gupta,sara.gupta75@examplemail.com,Urban Works,Sales Lead,sql,referral,Canada,2025-12-15,2026-04-22
cli_0013_ct_0077,Anika Bhatia,anika.bhatia76@examplemail.com,Urban Works,Head of Growth,customer,website_form,United States,2025-02-05,2026-01-19
cli_0013_ct_0078,Ava Singh,ava.singh77@examplemail.com,Urban Works,Marketing Manager,lead,import,Australia,2026-03-19,2026-03-06
cli_0013_ct_0079,Kabir Singh,kabir.singh78@examplemail.com,Peak Ltd,Marketing Manager,customer,website_form,UAE,2025-08-30,2026-02-15
cli_0013_ct_0080,Maya Nair,maya.nair79@examplemail.com,Urban Works,RevOps Manager,lead,website_form,Canada,2025-09-07,2026-04-11
cli_0013_ct_0081,Mia Joshi,mia.joshi80@examplemail.com,Urban Works,Marketing Manager,sql,import,India,2025-07-26,2026-01-30
cli_0013_ct_0082,Anika Mehta,anika.mehta81@examplemail.com,Orbit Inc,RevOps Manager,lead,website_form,United Kingdom,2025-06-12,2026-04-05
cli_0013_ct_0083,Maya Patel,maya.patel82@examplemail.com,Acme Inc,Sales Lead,churn_risk,referral,India,2024-12-29,2026-03-09
cli_0013_ct_0084,Mia Singh,mia.singh83@examplemail.com,Acme Inc,Marketing Manager,sql,website_form,United Kingdom,2025-05-29,2026-01-21
cli_0013_ct_0085,Zara Verma,zara.verma84@examplemail.com,Urban Works,Sales Lead,lead,email_reply,India,2026-02-08,2026-01-28
cli_0013_ct_0086,Maya Reddy,maya.reddy85@examplemail.com,Urban Works,Head of Growth,mql,website_form,United Kingdom,2024-12-09,2025-12-31
cli_0013_ct_0087,Arjun Kapoor,arjun.kapoor86@examplemail.com,Metro Ltd,Marketing Manager,sql,import,India,2024-12-22,2026-03-09
cli_0013_ct_0088,Ishaan Kapoor,ishaan.kapoor87@examplemail.com,Acme Inc,Founder,sql,event,Canada,2025-06-08,2026-03-15
cli_0013_ct_0089,Mia Verma,mia.verma88@examplemail.com,Zen Ltd,RevOps Manager,mql,email_reply,India,2025-11-16,2026-01-13
cli_0013_ct_0090,Liam Patel,liam.patel89@examplemail.com,Zen LLC,Head of Growth,lead,email_reply,Australia,2026-01-23,2026-03-23
cli_0013_ct_0091,Ishaan Gupta,ishaan.gupta90@examplemail.com,Orbit Group,Marketing Manager,lead,website_form,Australia,2025-11-01,2026-01-19
cli_0013_ct_0092,Zara Patel,zara.patel91@examplemail.com,Urban Works,Sales Lead,lead,event,Australia,2026-03-16,2026-01-29
cli_0013_ct_0093,Anika Gupta,anika.gupta92@examplemail.com,Orbit Ltd,Founder,sql,import,United States,2024-11-16,2026-02-02
cli_0013_ct_0094,Noah Bhatia,noah.bhatia93@examplemail.com,Metro LLC,Head of Growth,lead,event,United Kingdom,2025-02-27,2026-01-04
cli_0013_ct_0095,Maya Verma,maya.verma94@examplemail.com,Zen Group,Marketing Manager,customer,referral,United Kingdom,2025-05-04,2026-04-22
cli_0013_ct_0096,Arjun Nair,arjun.nair95@examplemail.com,Urban Works,Founder,sql,referral,United States,2026-03-08,2026-02-28
cli_0013_ct_0097,Ishaan Khan,ishaan.khan96@examplemail.com,Urban Works,Marketing Manager,customer,import,Australia,2025-06-08,2026-03-11
cli_0013_ct_0098,Zara Gupta,zara.gupta97@examplemail.com,Acme Group,Founder,customer,website_form,India,2024-12-13,2026-02-11
cli_0013_ct_0099,Ishaan Bhatia,ishaan.bhatia98@examplemail.com,Acme Ltd,Founder,lead,website_form,UAE,2025-08-06,2026-04-17
cli_0013_ct_0100,Ishaan Kapoor,ishaan.kapoor99@examplemail.com,Urban Works,Marketing Manager,mql,event,United States,2025-08-31,2026-04-06
cli_0013_ct_0101,Noah Sharma,noah.sharma100@examplemail.com,Urban Works,RevOps Manager,lead,event,India,2026-04-21,2026-01-24
cli_0013_ct_0102,Zara Gupta,zara.gupta101@examplemail.com,Orbit Group,Founder,mql,website_form,United Kingdom,2025-01-18,2026-04-06
cli_0013_ct_0103,Sara Khan,sara.khan102@examplemail.com,Urban Works,Head of Growth,mql,email_reply,Canada,2025-07-14,2026-03-02
cli_0013_ct_0104,Kabir Gupta,kabir.gupta103@examplemail.com,Orbit Ltd,Marketing Manager,sql,event,United Kingdom,2025-11-22,2026-03-26
cli_0013_ct_0105,Anika Nair,anika.nair104@examplemail.com,Urban Works,RevOps Manager,lead,email_reply,Canada,2026-03-26,2025-12-29
cli_0013_ct_0106,Ishaan Verma,ishaan.verma105@examplemail.com,Urban Works,Sales Lead,lead,website_form,Australia,2024-12-27,2026-02-03
cli_0013_ct_0107,Arjun Sharma,arjun.sharma106@examplemail.com,Zen Ltd,Marketing Manager,lead,website_form,UAE,2025-12-16,2026-04-18
cli_0013_ct_0108,Anika Singh,anika.singh107@examplemail.com,Zen LLC,Head of Growth,customer,import,United Kingdom,2025-08-29,2026-01-19
cli_0013_ct_0109,Anika Khan,anika.khan108@examplemail.com,Orbit LLC,Head of Growth,mql,referral,Australia,2024-12-30,2026-04-20
cli_0013_ct_0110,Zara Joshi,zara.joshi109@examplemail.com,Urban Works,RevOps Manager,customer,website_form,Canada,2025-09-16,2026-01-19
cli_0013_ct_0111,Maya Kapoor,maya.kapoor110@examplemail.com,Peak Ltd,Marketing Manager,sql,import,Canada,2025-07-14,2026-02-04
cli_0013_ct_0112,Anika Mehta,anika.mehta111@examplemail.com,Peak Group,Head of Growth,lead,import,Canada,2025-11-09,2025-12-26
cli_0013_ct_0113,Maya Khan,maya.khan112@examplemail.com,Urban Works,Head of Growth,mql,import,UAE,2025-02-07,2026-04-04
cli_0013_ct_0114,Noah Bhatia,noah.bhatia113@examplemail.com,Urban Works,Founder,mql,website_form,United Kingdom,2024-12-15,2026-03-07
cli_0013_ct_0115,Sara Patel,sara.patel114@examplemail.com,Peak LLC,Founder,mql,website_form,United Kingdom,2025-03-14,2026-02-14
cli_0013_ct_0116,Kabir Singh,kabir.singh115@examplemail.com,Urban Works,Marketing Manager,lead,website_form,India,2025-11-08,2026-04-02
cli_0013_ct_0117,Liam Joshi,liam.joshi116@examplemail.com,Peak Ltd,Sales Lead,lead,import,United States,2025-10-14,2026-04-13
cli_0013_ct_0118,Liam Khan,liam.khan117@examplemail.com,Urban Works,Marketing Manager,customer,event,United Kingdom,2025-03-09,2026-02-19
cli_0013_ct_0119,Kabir Gupta,kabir.gupta118@examplemail.com,Metro Ltd,Founder,churn_risk,event,Canada,2024-12-17,2026-01-22
cli_0013_ct_0120,Leo Khan,leo.khan119@examplemail.com,Metro Ltd,Head of Growth,customer,import,Australia,2026-02-10,2026-02-02
cli_0013_ct_0121,Ava Sharma,ava.sharma120@examplemail.com,Urban Works,RevOps Manager,churn_risk,website_form,Australia,2025-09-18,2026-03-30
cli_0013_ct_0122,Noah Gupta,noah.gupta121@examplemail.com,Peak Ltd,Sales Lead,lead,email_reply,Canada,2026-04-11,2026-04-20
cli_0013_ct_0123,Leo Nair,leo.nair122@examplemail.com,Urban Works,Head of Growth,lead,referral,Australia,2026-02-08,2026-04-23
cli_0013_ct_0124,Ishaan Bhatia,ishaan.bhatia123@examplemail.com,Urban Works,Head of Growth,churn_risk,email_reply,Australia,2026-01-25,2026-03-15
cli_0013_ct_0125,Maya Reddy,maya.reddy124@examplemail.com,Urban Works,Marketing Manager,customer,email_reply,Australia,2025-04-18,2026-03-07
cli_0013_ct_0126,Leo Mehta,leo.mehta125@examplemail.com,Urban Works,RevOps Manager,lead,website_form,Australia,2025-02-22,2026-01-06
cli_0013_ct_0127,Zara Singh,zara.singh126@examplemail.com,Urban Works,Founder,sql,import,United States,2025-03-14,2026-01-30
cli_0013_ct_0128,Sara Patel,sara.patel127@examplemail.com,Urban Works,Sales Lead,customer,event,United Kingdom,2026-04-07,2026-04-13
cli_0013_ct_0129,Arjun Sharma,arjun.sharma128@examplemail.com,Peak Inc,RevOps Manager,mql,import,Australia,2025-07-31,2026-02-08
cli_0013_ct_0130,Leo Verma,leo.verma129@examplemail.com,Metro Ltd,Founder,sql,import,India,2025-02-25,2026-04-15
cli_0013_ct_0131,Arjun Joshi,arjun.joshi130@examplemail.com,Zen Inc,Marketing Manager,mql,import,Australia,2025-01-16,2026-01-13
cli_0013_ct_0132,Arjun Bhatia,arjun.bhatia131@examplemail.com,Urban Works,Marketing Manager,mql,email_reply,UAE,2024-11-20,2026-02-10
cli_0013_ct_0133,Leo Singh,leo.singh132@examplemail.com,Orbit LLC,Marketing Manager,lead,email_reply,India,2025-06-02,2026-02-13
cli_0013_ct_0134,Ishaan Joshi,ishaan.joshi133@examplemail.com,Urban Works,RevOps Manager,customer,event,Australia,2025-09-29,2026-02-28
cli_0013_ct_0135,Noah Reddy,noah.reddy134@examplemail.com,Orbit Inc,Marketing Manager,customer,referral,United States,2025-02-08,2026-02-19
cli_0013_ct_0136,Kabir Nair,kabir.nair135@examplemail.com,Metro Inc,Head of Growth,lead,import,UAE,2024-11-27,2026-03-03
cli_0013_ct_0137,Zara Singh,zara.singh136@examplemail.com,Urban Works,RevOps Manager,sql,event,Australia,2026-03-25,2026-01-30
cli_0013_ct_0138,Ava Bhatia,ava.bhatia137@examplemail.com,Urban Works,Marketing Manager,customer,event,India,2025-02-14,2026-01-30
cli_0013_ct_0139,Zara Mehta,zara.mehta138@examplemail.com,Urban Works,Sales Lead,churn_risk,website_form,Australia,2025-01-16,2026-03-24
cli_0013_ct_0140,Maya Mehta,maya.mehta139@examplemail.com,Orbit Inc,Head of Growth,lead,website_form,United Kingdom,2025-02-13,2026-02-11
cli_0013_ct_0141,Kabir Khan,kabir.khan140@examplemail.com,Metro Group,Sales Lead,lead,event,United States,2025-06-07,2026-02-16
cli_0013_ct_0142,Mia Reddy,mia.reddy141@examplemail.com,Urban Works,Head of Growth,mql,referral,India,2025-09-03,2026-04-03
cli_0013_ct_0143,Ishaan Patel,ishaan.patel142@examplemail.com,Urban Works,Head of Growth,mql,website_form,UAE,2025-06-11,2026-03-19
cli_0013_ct_0144,Leo Joshi,leo.joshi143@examplemail.com,Zen Ltd,RevOps Manager,lead,website_form,India,2025-06-14,2026-01-25
cli_0013_ct_0145,Arjun Verma,arjun.verma144@examplemail.com,Acme Ltd,Marketing Manager,lead,website_form,United Kingdom,2025-03-08,2026-02-21
cli_0013_ct_0146,Mia Verma,mia.verma145@examplemail.com,Acme LLC,RevOps Manager,lead,website_form,Australia,2025-11-03,2026-01-19
cli_0013_ct_0147,Anika Bhatia,anika.bhatia146@examplemail.com,Urban Works,Marketing Manager,sql,import,Australia,2025-04-06,2026-04-02
cli_0013_ct_0148,Anika Khan,anika.khan147@examplemail.com,Acme Ltd,Head of Growth,mql,website_form,Australia,2025-07-17,2026-04-12
cli_0013_ct_0149,Noah Singh,noah.singh148@examplemail.com,Urban Works,Founder,mql,website_form,United States,2025-02-03,2026-02-28
cli_0013_ct_0150,Zara Verma,zara.verma149@examplemail.com,Peak Ltd,RevOps Manager,sql,event,India,2025-03-03,2025-12-28
cli_0013_ct_0151,Arjun Nair,arjun.nair150@examplemail.com,Peak Inc,Head of Growth,lead,website_form,Canada,2025-07-17,2026-02-12
cli_0013_ct_0152,Anika Patel,anika.patel151@examplemail.com,Acme LLC,Sales Lead,customer,import,United States,2025-04-10,2026-02-19
cli_0013_ct_0153,Ava Patel,ava.patel152@examplemail.com,Urban Works,Sales Lead,lead,email_reply,United Kingdom,2025-12-04,2026-02-23
cli_0013_ct_0154,Leo Sharma,leo.sharma153@examplemail.com,Urban Works,Sales Lead,customer,import,United Kingdom,2025-08-12,2026-02-09
cli_0013_ct_0155,Maya Sharma,maya.sharma154@examplemail.com,Urban Works,RevOps Manager,sql,email_reply,India,2025-05-19,2026-03-31
cli_0013_ct_0156,Mia Mehta,mia.mehta155@examplemail.com,Urban Works,Founder,churn_risk,website_form,India,2024-12-11,2026-03-06
cli_0013_ct_0157,Arjun Patel,arjun.patel156@examplemail.com,Peak Inc,Marketing Manager,mql,website_form,United Kingdom,2025-07-29,2026-01-24
cli_0013_ct_0158,Maya Patel,maya.patel157@examplemail.com,Urban Works,Head of Growth,lead,email_reply,India,2025-11-22,2026-03-05
cli_0013_ct_0159,Mia Sharma,mia.sharma158@examplemail.com,Zen Ltd,Head of Growth,lead,website_form,United Kingdom,2025-11-12,2026-02-28
cli_0013_ct_0160,Ishaan Nair,ishaan.nair159@examplemail.com,Urban Works,Marketing Manager,lead,import,United States,2025-04-17,2026-04-17
cli_0013_ct_0161,Arjun Nair,arjun.nair160@examplemail.com,Zen LLC,Founder,lead,import,India,2024-11-24,2026-04-07
cli_0013_ct_0162,Noah Khan,noah.khan161@examplemail.com,Urban Works,Sales Lead,customer,website_form,India,2025-08-06,2026-04-11
cli_0013_ct_0163,Sara Gupta,sara.gupta162@examplemail.com,Metro Inc,Head of Growth,mql,email_reply,India,2026-04-21,2026-03-19
cli_0013_ct_0164,Arjun Patel,arjun.patel163@examplemail.com,Urban Works,Marketing Manager,lead,import,Australia,2025-01-20,2026-03-08
