contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0010_ct_0015,Kabir Gupta,kabir.gupta14@examplemail.com,North Studio,Founder,mql,website_form,Australia,2025-10-28,2026-02-12
cli_0010_ct_0016,Zara Joshi,zara.joshi15@examplemail.com,North Studio,RevOps Manager,sql,import,India,2025-02-09,2025-12-30
cli_0010_ct_0017,Kabir Mehta,kabir.mehta16@examplemail.com,Zen Inc,Founder,mql,website_form,India,2025-04-24,2026-01-09
cli_0010_ct_0018,Maya Gupta,maya.gupta17@examplemail.com,North Studio,Head of Growth,mql,event,Australia,2026-04-08,2026-04-14
cli_0010_ct_0019,Ava Bhatia,ava.bhatia18@examplemail.com,Peak LLC,Marketing Manager,lead,email_reply,UAE,2025-07-02,2026-03-30
cli_0010_ct_0020,Zara Patel,zara.patel19@examplemail.com,North Studio,Head of Growth,mql,referral,United Kingdom,2025-11-29,2026-01-10
cli_0010_ct_0021,Anika Gupta,anika.gupta20@examplemail.com,North Studio,RevOps Manager,customer,event,India,2024-11-11,2026-04-16
cli_0010_ct_0022,Maya Kapoor,maya.kapoor21@examplemail.com,Orbit LLC,Sales Lead,sql,event,India,2025-09-13,2026-03-25
cli_0010_ct_0023,Ishaan Kapoor,ishaan.kapoor22@examplemail.com,North Studio,Marketing Manager,lead,website_form,United States,2025-05-31,2026-04-15
cli_0010_ct_0024,Maya Bhatia,maya.bhatia23@examplemail.com,Metro Inc,Sales Lead,churn_risk,referral,United Kingdom,2026-03-03,2026-04-02
cli_0010_ct_0025,Noah Sharma,noah.sharma24@examplemail.com,Zen Inc,Head of Growth,sql,website_form,Australia,2025-04-28,2026-01-04
cli_0010_ct_0026,Sara Patel,sara.patel25@examplemail.com,Acme LLC,Marketing Manager,churn_risk,website_form,UAE,2024-11-11,2026-01-07
cli_0010_ct_0027,Mia Gupta,mia.gupta26@examplemail.com,North Studio,Marketing Manager,lead,event,Australia,2025-09-25,2026-01-05
cli_0010_ct_0028,Arjun Patel,arjun.patel27@examplemail.com,Orbit Ltd,Marketing Manager,lead,import,India,2025-12-27,2026-04-16
cli_0010_ct_0029,Noah Khan,noah.khan28@examplemail.com,Zen Ltd,Marketing Manager,churn_risk,website_form,Canada,2025-12-09,2026-03-18
cli_0010_ct_0030,Noah Singh,noah.singh29@examplemail.com,North Studio,Head of Growth,lead,referral,Australia,2024-11-18,2026-02-08
cli_0010_ct_0031,Maya Kapoor,maya.kapoor30@examplemail.com,North Studio,Sales Lead,churn_risk,import,UAE,2025-08-26,2026-03-23
cli_0010_ct_0032,Zara Nair,zara.nair31@examplemail.com,North Studio,Sales Lead,churn_risk,website_form,India,2024-10-31,2026-03-30
cli_0010_ct_0033,Anika Joshi,anika.joshi32@examplemail.com,North Studio,Head of Growth,lead,website_form,India,2024-11-29,2026-02-24
cli_0010_ct_0034,Zara Nair,zara.nair33@examplemail.com,North Studio,Marketing Manager,lead,website_form,Canada,2025-10-01,2026-03-21
cli_0010_ct_0035,Ava Singh,ava.singh34@examplemail.com,North Studio,Sales Lead,lead,referral,Canada,2025-08-30,2026-03-15
cli_0010_ct_0036,Liam Verma,liam.verma35@examplemail.com,Peak Ltd,RevOps Manager,mql,import,Australia,2024-12-27,2026-02-22
cli_0010_ct_0037,Ava Kapoor,ava.kapoor36@examplemail.com,Zen Ltd,Sales Lead,customer,import,United States,2025-12-05,2026-02-08
cli_0010_ct_0038,Kabir Sharma,kabir.sharma37@examplemail.com,North Studio,Marketing Manager,lead,email_reply,United Kingdom,2025-07-14,2026-02-24
cli_0010_ct_0039,Zara Patel,zara.patel38@examplemail.com,North Studio,Founder,lead,import,India,2025-01-16,2026-01-28
cli_0010_ct_0040,Zara Verma,zara.verma39@examplemail.com,Acme Group,Head of Growth,lead,email_reply,India,2025-02-19,2026-02-03
cli_0010_ct_0041,Noah Reddy,noah.reddy40@examplemail.com,North Studio,Marketing Manager,lead,website_form,Australia,2025-07-13,2026-01-03
cli_0010_ct_0042,Mia Joshi,mia.joshi41@examplemail.com,Zen Ltd,Head of Growth,lead,event,UAE,2025-04-11,2026-01-20
cli_0010_ct_0043,Anika Khan,anika.khan42@examplemail.com,Metro Group,RevOps Manager,mql,import,India,2025-04-17,2026-01-08
cli_0010_ct_0044,Zara Gupta,zara.gupta43@examplemail.com,North Studio,Founder,churn_risk,website_form,Canada,2026-04-18,2026-03-10
cli_0010_ct_0045,Liam Joshi,liam.joshi44@examplemail.com,North Studio,Sales Lead,sql,referral,Australia,2025-09-06,2026-04-20
cli_0010_ct_0046,Ishaan Reddy,ishaan.reddy45@examplemail.com,North Studio,Marketing Manager,mql,import,Australia,2026-01-19,2026-03-05
cli_0010_ct_0047,Noah Verma,noah.verma46@examplemail.com,North Studio,Head of Growth,mql,import,India,2024-11-07,2026-01-24
cli_0010_ct_0048,Arjun Khan,arjun.khan47@examplemail.com,Peak Group,Marketing Manager,lead,email_reply,United Kingdom,2025-08-21,2026-03-12
cli_0010_ct_0049,Maya Singh,maya.singh48@examplemail.com,North Studio,Marketing Manager,customer,website_form,Canada,2026-04-12,2026-01-18
cli_0010_ct_0050,Ishaan Reddy,ishaan.reddy49@examplemail.com,Zen Ltd,RevOps Manager,mql,email_reply,Australia,2025-02-20,2026-01-25
cli_0010_ct_0051,Sara Singh,sara.singh50@examplemail.com,North Studio,RevOps Manager,lead,email_reply,United States,2025-11-27,2026-03-10
cli_0010_ct_0052,Sara Mehta,sara.mehta51@examplemail.com,North Studio,RevOps Manager,lead,website_form,United States,2024-12-14,2026-04-22
cli_0010_ct_0053,Anika Khan,anika.khan52@examplemail.com,Metro Ltd,Head of Growth,churn_risk,event,Canada,2025-10-20,2026-04-13
cli_0010_ct_0054,Sara Bhatia,sara.bhatia53@examplemail.com,Zen Group,RevOps Manager,mql,website_form,India,2025-04-08,2026-04-01
cli_0010_ct_0055,Leo Khan,leo.khan54@examplemail.com,Acme Group,Founder,sql,website_form,Canada,2025-11-21,2026-04-08
cli_0010_ct_0056,Anika Gupta,anika.gupta55@examplemail.com,Peak Group,Marketing Manager,sql,import,India,2025-04-07,2026-04-13
cli_0010_ct_0057,Ishaan Nair,ishaan.nair56@examplemail.com,Acme LLC,Sales Lead,lead,referral,Canada,2026-01-04,2026-02-21
cli_0010_ct_0058,Zara Mehta,zara.mehta57@examplemail.com,North Studio,RevOps Manager,sql,email_reply,India,2025-03-13,2026-04-06
cli_0010_ct_0059,Anika Singh,anika.singh58@examplemail.com,Metro Group,RevOps Manager,customer,referral,United Kingdom,2025-10-09,2026-02-28
cli_0010_ct_0060,Ishaan Kapoor,ishaan.kapoor59@examplemail.com,North Studio,Marketing Manager,customer,email_reply,United Kingdom,2026-01-03,2026-01-25
cli_0010_ct_0061,Ishaan Gupta,ishaan.gupta60@examplemail.com,North Studio,Sales Lead,customer,event,UAE,2025-07-29,2025-12-30
cli_0010_ct_0062,Noah Verma,noah.verma61@examplemail.com,Acme Ltd,Founder,mql,event,United States,2025-01-29,2026-02-01
cli_0010_ct_0063,Ishaan Reddy,ishaan.reddy62@examplemail.com,North Studio,Founder,mql,import,India,2024-11-01,2026-04-18
cli_0010_ct_0064,Zara Bhatia,zara.bhatia63@examplemail.com,North Studio,Founder,mql,website_form,United States,2024-11-11,2026-04-11
cli_0010_ct_0065,Noah Bhatia,noah.bhatia64@examplemail.com,Peak LLC,Head of Growth,sql,import,Australia,2026-04-12,2026-02-15
cli_0010_ct_0066,Zara Khan,zara.khan65@examplemail.com,North Studio,Head of Growth,sql,website_form,United Kingdom,2026-04-17,2026-03-23
cli_0010_ct_0067,Ava Reddy,ava.reddy66@examplemail.com,Orbit LLC,RevOps Manager,lead,email_reply,United Kingdom,2025-05-31,2026-01-19
cli_0010_ct_0068,Mia Joshi,mia.joshi67@examplemail.com,North Studio,Sales Lead,mql,email_reply,India,2025-02-05,2026-02-21
cli_0010_ct_0069,Kabir Gupta,kabir.gupta68@examplemail.com,Peak Inc,Head of Growth,churn_risk,website_form,Australia,2026-02-21,2026-04-15
cli_0010_ct_0070,Leo Verma,leo.verma69@examplemail.com,North Studio,Head of Growth,lead,event,United States,2026-02-03,2026-02-14
cli_0010_ct_0071,Maya Gupta,maya.gupta70@examplemail.com,North Studio,Founder,lead,email_reply,India,2025-10-03,2026-02-08
cli_0010_ct_0072,Ava Singh,ava.singh71@examplemail.com,Peak Ltd,Sales Lead,lead,import,United States,2024-11-01,2026-01-31
cli_0010_ct_0073,Arjun Kapoor,arjun.kapoor72@examplemail.com,North Studio,Head of Growth,sql,website_form,Australia,2026-01-27,2026-04-20
cli_0010_ct_0074,Sara Joshi,sara.joshi73@examplemail.com,Metro Inc,Marketing Manager,mql,website_form,Australia,2025-04-29,2026-01-22
cli_0010_ct_0075,Liam Nair,liam.nair74@examplemail.com,North Studio,RevOps Manager,mql,website_form,Canada,2025-02-17,2026-03-28
cli_0010_ct_0076,Ava Gupta,ava.gupta75@examplemail.com,North Studio,RevOps Manager,sql,import,Australia,2026-01-22,2026-01-02
cli_0010_ct_0077,Leo Kapoor,leo.kapoor76@examplemail.com,North Studio,Marketing Manager,sql,website_form,Australia,2025-12-30,2026-04-22
cli_0010_ct_0078,Leo Patel,leo.patel77@examplemail.com,Orbit LLC,Marketing Manager,churn_risk,website_form,Canada,2026-04-21,2026-02-22
cli_0010_ct_0079,Leo Joshi,leo.joshi78@examplemail.com,North Studio,Marketing Manager,mql,event,India,2024-11-27,2026-02-26
cli_0010_ct_0080,Anika Kapoor,anika.kapoor79@examplemail.com,North Studio,Founder,customer,import,Australia,2026-04-23,2026-02-27
cli_0010_ct_0081,Noah Singh,noah.singh80@examplemail.com,North Studio,Sales Lead,mql,import,Canada,2025-07-29,2026-02-16
cli_0010_ct_0082,Anika Gupta,anika.gupta81@examplemail.com,Peak Ltd,RevOps Manager,sql,website_form,United States,2025-03-12,2026-03-02
cli_0010_ct_0083,Liam Khan,liam.khan82@examplemail.com,North Studio,Head of Growth,sql,email_reply,India,2025-12-28,2026-04-02
cli_0010_ct_0084,Liam Bhatia,liam.bhatia83@examplemail.com,North Studio,Marketing Manager,lead,referral,United Kingdom,2025-08-06,2026-01-14
cli_0010_ct_0085,Mia Gupta,mia.gupta84@examplemail.com,North Studio,Head of Growth,sql,email_reply,United States,2025-08-31,2026-04-10
cli_0010_ct_0086,Ishaan Verma,ishaan.verma85@examplemail.com,Zen Group,Founder,mql,event,India,2025-05-07,2026-02-27
cli_0010_ct_0087,Maya Bhatia,maya.bhatia86@examplemail.com,Orbit Group,Founder,sql,website_form,UAE,2024-12-01,2026-03-19
cli_0010_ct_0088,Zara Nair,zara.nair87@examplemail.com,Peak Group,Sales Lead,customer,referral,Australia,2025-01-29,2026-04-13
cli_0010_ct_0089,Arjun Singh,arjun.singh88@examplemail.com,North Studio,Head of Growth,sql,website_form,Canada,2025-04-21,2026-03-25
cli_0010_ct_0090,Ava Sharma,ava.sharma89@examplemail.com,Acme Inc,RevOps Manager,sql,referral,United Kingdom,2025-02-01,2026-01-22
cli_0010_ct_0091,Arjun Nair,arjun.nair90@examplemail.com,North Studio,Founder,lead,website_form,UAE,2025-08-06,2026-02-23
cli_0010_ct_0092,Leo Joshi,leo.joshi91@examplemail.com,North Studio,Head of Growth,customer,event,United States,2026-02-26,2026-02-08
cli_0010_ct_0093,Sara Joshi,sara.joshi92@examplemail.com,North Studio,RevOps Manager,mql,email_reply,India,2026-02-28,2025-12-29
cli_0010_ct_0094,Mia Mehta,mia.mehta93@examplemail.com,North Studio,Marketing Manager,customer,event,UAE,2025-05-06,2026-01-06
cli_0010_ct_0095,Anika Singh,anika.singh94@examplemail.com,North Studio,Marketing Manager,customer,import,United States,2026-02-06,2026-03-02
cli_0010_ct_0096,Noah Gupta,noah.gupta95@examplemail.com,Metro Group,Marketing Manager,lead,email_reply,India,2025-03-04,2026-02-26
cli_0010_ct_0097,Leo Khan,leo.khan96@examplemail.com,Zen Inc,Founder,lead,event,Australia,2025-02-23,2026-02-04
cli_0010_ct_0098,Anika Joshi,anika.joshi97@examplemail.com,North Studio,Head of Growth,sql,referral,India,2026-01-30,2026-01-27
cli_0010_ct_0099,Arjun Singh,arjun.singh98@examplemail.com,North Studio,Head of Growth,customer,event,UAE,2025-01-10,2026-04-01
cli_0010_ct_0100,Leo Nair,leo.nair99@examplemail.com,Acme Group,Head of Growth,customer,email_reply,Canada,2025-04-26,2026-02-25
cli_0010_ct_0101,Arjun Patel,arjun.patel100@examplemail.com,North Studio,Head of Growth,lead,website_form,United States,2025-12-10,2026-01-09
cli_0010_ct_0102,Ava Khan,ava.khan101@examplemail.com,Metro Ltd,Head of Growth,customer,referral,United States,2025-11-24,2026-02-02
cli_0010_ct_0103,Leo Reddy,leo.reddy102@examplemail.com,Peak Inc,Marketing Manager,mql,event,UAE,2026-01-10,2026-03-11
cli_0010_ct_0104,Maya Nair,maya.nair103@examplemail.com,North Studio,Sales Lead,lead,event,UAE,2026-01-28,2026-04-16
cli_0010_ct_0105,Zara Patel,zara.patel104@examplemail.com,North Studio,Sales Lead,customer,email_reply,United States,2025-02-26,2026-04-09
cli_0010_ct_0106,Noah Khan,noah.khan105@examplemail.com,North Studio,RevOps Manager,sql,event,United States,2025-09-27,2026-04-13
cli_0010_ct_0107,Leo Patel,leo.patel106@examplemail.com,Acme Ltd,Sales Lead,lead,referral,United States,2025-11-05,2026-02-19
cli_0010_ct_0108,Arjun Reddy,arjun.reddy107@examplemail.com,North Studio,Sales Lead,lead,event,United Kingdom,2025-12-04,2026-01-09
cli_0010_ct_0109,Arjun Khan,arjun.khan108@examplemail.com,Peak Inc,Head of Growth,mql,import,UAE,2024-11-05,2026-01-15
cli_0010_ct_0110,Leo Sharma,leo.sharma109@examplemail.com,Peak Inc,Marketing Manager,mql,email_reply,Canada,2026-03-17,2026-03-27
cli_0010_ct_0111,Leo Sharma,leo.sharma110@examplemail.com,North Studio,Marketing Manager,sql,email_reply,UAE,2025-06-27,2026-02-23
cli_0010_ct_0112,Anika Bhatia,anika.bhatia111@examplemail.com,Metro Ltd,Founder,sql,referral,India,2025-01-22,2026-04-02
cli_0010_ct_0113,Ava Bhatia,ava.bhatia112@examplemail.com,North Studio,Head of Growth,mql,email_reply,United States,2025-10-17,2025-12-26
cli_0010_ct_0114,Maya Reddy,maya.reddy113@examplemail.com,North Studio,Head of Growth,lead,email_reply,United Kingdom,2025-06-09,2026-01-24
cli_0010_ct_0115,Mia Gupta,mia.gupta114@examplemail.com,North Studio,Sales Lead,mql,email_reply,United Kingdom,2026-04-23,2026-03-14
cli_0010_ct_0116,Ishaan Sharma,ishaan.sharma115@examplemail.com,Orbit Group,Head of Growth,mql,import,Canada,2024-12-21,2026-01-22
cli_0010_ct_0117,Mia Joshi,mia.joshi116@examplemail.com,North Studio,Head of Growth,mql,website_form,United States,2025-02-23,2025-12-27
cli_0010_ct_0118,Mia Reddy,mia.reddy117@examplemail.com,North Studio,Founder,lead,website_form,UAE,2024-12-18,2026-04-04
cli_0010_ct_0119,Ishaan Nair,ishaan.nair118@examplemail.com,Zen Inc,Marketing Manager,customer,website_form,Canada,2024-12-29,2026-02-10
cli_0010_ct_0120,Liam Sharma,liam.sharma119@examplemail.com,North Studio,Marketing Manager,mql,email_reply,India,2026-02-17,2026-01-15
cli_0010_ct_0121,Liam Verma,liam.verma120@examplemail.com,North Studio,Head of Growth,lead,referral,UAE,2025-06-01,2026-03-17
cli_0010_ct_0122,Ava Patel,ava.patel121@examplemail.com,North Studio,Marketing Manager,customer,email_reply,United States,2025-06-30,2026-03-08
cli_0010_ct_0123,Leo Gupta,leo.gupta122@examplemail.com,Peak Ltd,Founder,lead,website_form,United States,2025-08-13,2026-03-02
cli_0010_ct_0124,Ishaan Patel,ishaan.patel123@examplemail.com,Orbit Group,Founder,lead,website_form,Canada,2025-04-17,2026-02-23
cli_0010_ct_0125,Sara Khan,sara.khan124@examplemail.com,Metro Inc,Founder,customer,referral,United Kingdom,2025-04-12,2026-04-18
cli_0010_ct_0126,Leo Gupta,leo.gupta125@examplemail.com,North Studio,Sales Lead,mql,email_reply,UAE,2024-11-07,2026-01-01
cli_0010_ct_0127,Zara Verma,zara.verma126@examplemail.com,North Studio,Sales Lead,mql,website_form,United States,2024-11-11,2026-03-05
