invoice_id,invoice_date,due_date,currency,amount,status,customer_name,line_items
cli_0006_inv_0031,2026-02-13,2026-06-06,CAD,7595.58,paid,Liam Bhatia,media spend; consulting
cli_0006_inv_0032,2026-04-20,2026-05-16,CAD,3196.41,paid,Sara Mehta,strategy work; setup fee
cli_0006_inv_0033,2025-11-02,2026-04-14,CAD,212.75,paid,Kabir Singh,media spend
cli_0006_inv_0034,2026-04-10,2026-05-27,CAD,4971.08,paid,Liam Mehta,strategy work; support
cli_0006_inv_0035,2026-01-21,2026-04-06,CAD,3447.68,paid,Arjun Mehta,strategy work; media spend; support
cli_0006_inv_0036,2026-04-18,2026-04-13,CAD,8696.19,paid,Noah Mehta,setup fee
cli_0006_inv_0037,2025-12-29,2026-04-05,CAD,9203.49,paid,Kabir Sharma,support; creative work; strategy work
cli_0006_inv_0038,2025-11-04,2026-05-06,CAD,9026.44,paid,Sara Kapoor,support; consulting
cli_0006_inv_0039,2026-02-21,2026-05-31,CAD,9940.79,overdue,Maya Reddy,support; consulting; creative work
cli_0006_inv_0040,2025-11-29,2026-06-02,CAD,8074.59,open,Anika Bhatia,strategy work; support
cli_0006_inv_0041,2026-01-28,2026-04-11,CAD,11314.43,open,Leo Khan,support
cli_0006_inv_0042,2026-04-05,2026-04-23,CAD,10450.65,open,Noah Reddy,strategy work; creative work; support
cli_0006_inv_0043,2026-02-22,2026-05-10,CAD,5382.63,paid,Sara Bhatia,creative work; consulting
cli_0006_inv_0044,2026-02-03,2026-05-19,CAD,7028.18,paid,Zara Patel,media spend; strategy work
cli_0006_inv_0045,2026-02-23,2026-04-07,CAD,6302.64,paid,Kabir Verma,creative work; strategy work; media spend
cli_0006_inv_0046,2026-03-26,2026-05-08,CAD,7010.31,open,Sara Khan,consulting; support
cli_0006_inv_0047,2025-11-23,2026-04-20,CAD,4778.85,paid,Liam Bhatia,setup fee; consulting; creative work
cli_0006_inv_0048,2026-04-23,2026-04-28,CAD,3339.19,paid,Kabir Mehta,media spend; setup fee; consulting
cli_0006_inv_0049,2025-12-09,2026-04-03,CAD,9641.15,paid,Noah Patel,support
cli_0006_inv_0050,2025-12-16,2026-05-13,CAD,3936.05,open,Maya Joshi,consulting; media spend; setup fee
cli_0006_inv_0051,2025-11-27,2026-05-10,CAD,6238.4,paid,Anika Sharma,setup fee; media spend; consulting
cli_0006_inv_0052,2026-04-08,2026-05-31,CAD,4465.09,paid,Noah Bhatia,support; creative work
cli_0006_inv_0053,2026-02-24,2026-05-18,CAD,10730.75,paid,Ishaan Mehta,media spend; setup fee; creative work
cli_0006_inv_0054,2025-12-14,2026-06-07,CAD,11920.83,open,Anika Reddy,media spend
cli_0006_inv_0055,2026-03-03,2026-05-25,CAD,4828.93,paid,Maya Bhatia,strategy work; setup fee; media spend
cli_0006_inv_0056,2026-01-29,2026-05-29,CAD,10514.43,paid,Arjun Reddy,setup fee; support; strategy work
cli_0006_inv_0057,2026-04-18,2026-04-22,CAD,8720.31,paid,Maya Patel,media spend
cli_0006_inv_0058,2025-11-01,2026-04-15,CAD,10968.45,overdue,Maya Nair,strategy work; support; media spend
cli_0006_inv_0059,2026-02-14,2026-05-31,CAD,6364.36,paid,Noah Mehta,media spend; setup fee
cli_0006_inv_0060,2025-11-19,2026-04-15,CAD,3083.76,paid,Noah Reddy,strategy work
cli_0006_inv_0061,2026-02-06,2026-04-24,CAD,2514.89,paid,Zara Sharma,setup fee; strategy work
cli_0006_inv_0062,2026-04-04,2026-05-23,CAD,3583.45,paid,Liam Kapoor,setup fee; strategy work; media spend
cli_0006_inv_0063,2025-12-18,2026-05-30,CAD,4658.17,paid,Kabir Mehta,creative work; consulting
cli_0006_inv_0064,2026-02-06,2026-05-13,CAD,1023.39,open,Leo Reddy,strategy work; support
cli_0006_inv_0065,2026-01-15,2026-05-20,CAD,5354.15,open,Arjun Mehta,strategy work; support
