invoice_id,invoice_date,due_date,currency,amount,status,customer_name,line_items
cli_0021_inv_0044,2025-12-26,2026-05-27,USD,11677.65,paid,Arjun Kapoor,consulting; setup fee
cli_0021_inv_0045,2025-12-29,2026-05-30,USD,7704.43,open,Ishaan Bhatia,strategy work; media spend; support
cli_0021_inv_0046,2025-12-04,2026-04-08,USD,10991.67,open,Arjun Sharma,consulting
cli_0021_inv_0047,2026-01-21,2026-06-04,USD,6933.96,paid,Mia Nair,strategy work; setup fee
cli_0021_inv_0048,2026-01-26,2026-04-30,USD,4924.67,paid,Ishaan Patel,support; strategy work
cli_0021_inv_0049,2026-03-26,2026-04-11,USD,3046.41,paid,Kabir Verma,strategy work
cli_0021_inv_0050,2026-03-26,2026-05-08,USD,220.07,paid,Mia Verma,creative work; setup fee; consulting
cli_0021_inv_0051,2026-03-04,2026-04-10,USD,951.93,paid,Sara Kapoor,support
cli_0021_inv_0052,2025-12-16,2026-04-12,USD,10179.31,paid,Sara Joshi,setup fee; support; strategy work
cli_0021_inv_0053,2025-12-02,2026-04-30,USD,11233.11,paid,Anika Joshi,strategy work; consulting
cli_0021_inv_0054,2025-12-27,2026-04-26,USD,7527.63,paid,Maya Reddy,strategy work; media spend; setup fee
cli_0021_inv_0055,2026-03-01,2026-05-02,USD,5304.81,paid,Sara Patel,creative work
cli_0021_inv_0056,2025-10-27,2026-04-10,USD,4373.3,paid,Ava Reddy,support; strategy work
cli_0021_inv_0057,2026-01-18,2026-04-27,USD,6055.01,paid,Ishaan Verma,consulting; creative work; support
cli_0021_inv_0058,2026-01-16,2026-04-08,USD,4773.57,paid,Sara Gupta,setup fee; creative work; consulting
cli_0021_inv_0059,2026-02-27,2026-05-02,USD,6057.53,paid,Sara Patel,creative work; strategy work; media spend
cli_0021_inv_0060,2025-10-27,2026-04-28,USD,9383.82,paid,Kabir Singh,consulting
cli_0021_inv_0061,2026-03-19,2026-05-24,USD,168.12,paid,Anika Sharma,support; consulting; strategy work
cli_0021_inv_0062,2026-03-30,2026-03-28,USD,5463.84,paid,Anika Bhatia,consulting; media spend
cli_0021_inv_0063,2026-01-17,2026-05-24,USD,11424.83,paid,Sara Patel,consulting; support; strategy work
cli_0021_inv_0064,2025-12-10,2026-03-28,USD,809.94,paid,Kabir Joshi,creative work; setup fee; consulting
cli_0021_inv_0065,2026-04-19,2026-05-27,USD,7892.96,paid,Noah Gupta,strategy work; consulting
cli_0021_inv_0066,2026-01-27,2026-04-06,USD,11161.56,paid,Zara Bhatia,strategy work
cli_0021_inv_0067,2026-04-15,2026-05-16,USD,5120.15,paid,Arjun Bhatia,strategy work
cli_0021_inv_0068,2026-01-28,2026-05-25,USD,2153.81,paid,Maya Gupta,strategy work
cli_0021_inv_0069,2026-03-20,2026-05-07,USD,3110.31,overdue,Ishaan Gupta,creative work; strategy work
cli_0021_inv_0070,2026-03-27,2026-06-01,USD,4137.92,paid,Sara Verma,consulting
cli_0021_inv_0071,2025-12-31,2026-06-03,USD,5246.37,overdue,Mia Gupta,media spend
cli_0021_inv_0072,2026-02-03,2026-04-02,USD,7854.45,paid,Zara Nair,creative work; media spend
cli_0021_inv_0073,2026-02-10,2026-04-19,USD,2462.71,paid,Ava Kapoor,creative work; media spend
cli_0021_inv_0074,2025-11-18,2026-05-12,USD,7654.19,paid,Ava Kapoor,creative work; strategy work
cli_0021_inv_0075,2026-03-14,2026-05-13,USD,10271.68,paid,Arjun Verma,consulting
cli_0021_inv_0076,2026-02-26,2026-05-15,USD,7667.23,overdue,Anika Verma,support; media spend
