deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0021_dl_0055,cli_0021_ct_0115,Blue Commerce - pro plan,won,17272.22,USD,6,import,Liam Reddy,2026-02-18,2026-03-26
cli_0021_dl_0056,cli_0021_ct_0044,Blue Commerce - pro plan,negotiation,2170.54,USD,78,import,Anika Singh,2026-02-15,2026-04-02
cli_0021_dl_0057,cli_0021_ct_0006,Blue Commerce - service retainer,won,8450.48,USD,65,referral,Liam Verma,2026-02-10,2026-02-26
cli_0021_dl_0058,cli_0021_ct_0108,Blue Commerce - audit package,qualified,2468.59,USD,28,email_reply,Kabir Singh,2026-01-13,2026-02-17
cli_0021_dl_0059,cli_0021_ct_0046,Blue Commerce - pro plan,qualified,16821.96,USD,41,website_form,Anika Singh,2026-02-18,2026-03-19
cli_0021_dl_0060,cli_0021_ct_0122,Blue Commerce - starter plan,proposal,22482.83,USD,92,import,Leo Gupta,2026-02-27,2026-03-04
cli_0021_dl_0061,cli_0021_ct_0054,Blue Commerce - premium bundle,negotiation,12768.69,USD,40,import,Anika Khan,2025-12-08,2025-12-12
cli_0021_dl_0062,cli_0021_ct_0071,Blue Commerce - annual subscription,won,2958.14,USD,90,website_form,Liam Nair,2025-10-16,2025-11-22
cli_0021_dl_0063,cli_0021_ct_0089,Blue Commerce - membership,proposal,10760.11,USD,68,website_form,Ishaan Gupta,2025-11-29,2026-01-20
cli_0021_dl_0064,cli_0021_ct_0050,Blue Commerce - membership,won,12568.89,USD,11,website_form,Maya Bhatia,2026-04-05,2026-04-12
cli_0021_dl_0065,cli_0021_ct_0009,Blue Commerce - starter plan,qualified,2412.34,USD,46,email_reply,Noah Gupta,2026-01-20,2026-02-13
cli_0021_dl_0066,cli_0021_ct_0126,Blue Commerce - pro plan,won,21687.68,USD,38,email_reply,Maya Kapoor,2026-01-23,2026-02-16
cli_0021_dl_0067,cli_0021_ct_0014,Blue Commerce - pro plan,negotiation,3436.19,USD,51,referral,Mia Mehta,2025-12-09,2026-01-16
cli_0021_dl_0068,cli_0021_ct_0126,Blue Commerce - membership,new,10919.46,USD,27,email_reply,Leo Bhatia,2026-01-23,2026-02-20
cli_0021_dl_0069,cli_0021_ct_0086,Blue Commerce - premium bundle,negotiation,7203.57,USD,25,event,Leo Singh,2025-11-15,2026-01-13
