invoice_id,invoice_date,due_date,currency,amount,status,customer_name,line_items
cli_0003_inv_0031,2026-01-26,2026-06-01,AUD,5011.98,overdue,Sara Nair,setup fee; consulting
cli_0003_inv_0032,2026-01-12,2026-04-06,AUD,7110.35,overdue,Sara Sharma,media spend; strategy work; creative work
cli_0003_inv_0033,2026-01-13,2026-04-07,AUD,8012.48,paid,Anika Nair,setup fee
cli_0003_inv_0034,2026-02-11,2026-04-27,AUD,5333.02,open,Maya Joshi,creative work
cli_0003_inv_0035,2026-03-24,2026-04-29,AUD,557.49,paid,Anika Joshi,setup fee
cli_0003_inv_0036,2025-11-03,2026-06-06,AUD,8306.9,paid,Ava Nair,strategy work; support
cli_0003_inv_0037,2026-01-27,2026-06-07,AUD,5359.85,paid,Ishaan Nair,media spend; creative work; consulting
cli_0003_inv_0038,2026-02-07,2026-03-30,AUD,11741.74,paid,Kabir Mehta,support
cli_0003_inv_0039,2026-01-24,2026-06-06,AUD,7603.21,open,Sara Verma,consulting; strategy work
cli_0003_inv_0040,2026-03-20,2026-05-03,AUD,8492.15,paid,Zara Verma,support
cli_0003_inv_0041,2026-03-15,2026-04-13,AUD,498.78,paid,Anika Kapoor,support; setup fee
cli_0003_inv_0042,2026-03-09,2026-04-29,AUD,1926.6,paid,Mia Verma,support; creative work; consulting
cli_0003_inv_0043,2026-02-23,2026-05-02,AUD,10352.31,paid,Leo Verma,support; media spend; setup fee
cli_0003_inv_0044,2025-12-27,2026-04-23,AUD,11590.6,open,Kabir Sharma,support; strategy work; creative work
cli_0003_inv_0045,2026-04-08,2026-04-14,AUD,9947.7,paid,Anika Joshi,strategy work; setup fee
cli_0003_inv_0046,2026-01-17,2026-04-08,AUD,3378.46,paid,Ava Patel,creative work
cli_0003_inv_0047,2025-11-21,2026-04-03,AUD,9454.11,paid,Anika Patel,support
cli_0003_inv_0048,2026-01-29,2026-05-04,AUD,10352.17,open,Leo Nair,consulting; setup fee
cli_0003_inv_0049,2026-01-01,2026-06-08,AUD,5138.23,paid,Ishaan Reddy,support; consulting
cli_0003_inv_0050,2026-03-18,2026-04-09,AUD,4035.97,paid,Anika Singh,media spend
cli_0003_inv_0051,2025-12-23,2026-04-19,AUD,1354.8,paid,Arjun Mehta,support
cli_0003_inv_0052,2026-01-23,2026-04-21,AUD,9189.92,paid,Kabir Kapoor,support; media spend
cli_0003_inv_0053,2025-11-23,2026-03-27,AUD,10112.62,paid,Anika Kapoor,strategy work; support
cli_0003_inv_0054,2026-02-15,2026-05-13,AUD,7749.85,open,Maya Singh,setup fee
cli_0003_inv_0055,2026-01-15,2026-05-01,AUD,11978.94,paid,Sara Gupta,media spend; strategy work; consulting
