invoice_id,invoice_date,due_date,currency,amount,status,customer_name,line_items
cli_0022_inv_0049,2026-03-11,2026-05-20,USD,3560.6,paid,Maya Kapoor,setup fee
cli_0022_inv_0050,2025-12-14,2026-05-25,USD,4641.76,overdue,Ava Kapoor,consulting; support
cli_0022_inv_0051,2026-01-10,2026-05-25,USD,280.88,paid,Sara Mehta,creative work; strategy work; consulting
cli_0022_inv_0052,2026-04-01,2026-03-25,USD,11162.59,paid,Ishaan Mehta,media spend; consulting
cli_0022_inv_0053,2026-01-31,2026-03-25,USD,5557.76,open,Kabir Reddy,creative work
cli_0022_inv_0054,2025-12-26,2026-04-02,USD,9690.47,open,Arjun Singh,setup fee
cli_0022_inv_0055,2026-02-14,2026-06-05,USD,7085.9,paid,Maya Nair,consulting
cli_0022_inv_0056,2026-01-27,2026-04-22,USD,719.01,overdue,Sara Kapoor,setup fee; strategy work; creative work
cli_0022_inv_0057,2026-03-01,2026-03-27,USD,2857.24,paid,Kabir Reddy,setup fee; creative work; media spend
cli_0022_inv_0058,2026-04-22,2026-05-25,USD,10941.72,paid,Liam Kapoor,consulting
cli_0022_inv_0059,2025-12-01,2026-04-30,USD,11312.14,overdue,Liam Gupta,setup fee
cli_0022_inv_0060,2026-03-20,2026-05-23,USD,3307.86,paid,Ishaan Khan,support; strategy work; setup fee
