contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0025_ct_0109,Ava Kapoor,ava.kapoor108@examplemail.com,Zen Group,Head of Growth,lead,website_form,United States,2026-03-02,2026-02-13
cli_0025_ct_0110,Liam Mehta,liam.mehta109@examplemail.com,Zen Inc,Marketing Manager,lead,email_reply,Canada,2025-10-26,2026-01-29
cli_0025_ct_0111,Noah Joshi,noah.joshi110@examplemail.com,Peak Inc,Head of Growth,churn_risk,website_form,UAE,2024-12-06,2026-01-31
cli_0025_ct_0112,Ava Mehta,ava.mehta111@examplemail.com,Pulse Finance,Sales Lead,lead,import,Australia,2025-02-17,2025-12-31
cli_0025_ct_0113,Zara Verma,zara.verma112@examplemail.com,Orbit Ltd,Head of Growth,mql,referral,United States,2025-08-24,2026-04-23
cli_0025_ct_0114,Ishaan Bhatia,ishaan.bhatia113@examplemail.com,Pulse Finance,RevOps Manager,lead,email_reply,Australia,2025-09-22,2026-03-23
cli_0025_ct_0115,Arjun Kapoor,arjun.kapoor114@examplemail.com,Pulse Finance,Founder,lead,website_form,Canada,2025-06-11,2026-02-01
cli_0025_ct_0116,Mia Verma,mia.verma115@examplemail.com,Pulse Finance,Marketing Manager,sql,event,Australia,2025-07-06,2025-12-30
cli_0025_ct_0117,Kabir Bhatia,kabir.bhatia116@examplemail.com,Pulse Finance,Marketing Manager,lead,referral,United States,2026-01-28,2025-12-30
cli_0025_ct_0118,Zara Singh,zara.singh117@examplemail.com,Metro LLC,Head of Growth,customer,website_form,United Kingdom,2025-02-20,2026-03-07
cli_0025_ct_0119,Ava Reddy,ava.reddy118@examplemail.com,Pulse Finance,Sales Lead,lead,import,UAE,2026-01-27,2026-03-18
cli_0025_ct_0120,Kabir Kapoor,kabir.kapoor119@examplemail.com,Zen LLC,Sales Lead,sql,import,Australia,2025-02-03,2025-12-31
cli_0025_ct_0121,Anika Gupta,anika.gupta120@examplemail.com,Orbit Group,Founder,lead,event,United Kingdom,2025-08-18,2026-02-03
cli_0025_ct_0122,Leo Verma,leo.verma121@examplemail.com,Acme LLC,Founder,customer,website_form,India,2025-05-31,2025-12-30
cli_0025_ct_0123,Anika Mehta,anika.mehta122@examplemail.com,Peak LLC,RevOps Manager,lead,event,India,2025-03-07,2026-04-10
cli_0025_ct_0124,Ava Nair,ava.nair123@examplemail.com,Pulse Finance,RevOps Manager,mql,website_form,Australia,2025-06-30,2026-04-06
cli_0025_ct_0125,Ishaan Reddy,ishaan.reddy124@examplemail.com,Zen LLC,RevOps Manager,mql,referral,UAE,2025-10-18,2026-02-03
cli_0025_ct_0126,Ishaan Patel,ishaan.patel125@examplemail.com,Pulse Finance,Sales Lead,lead,import,Australia,2025-08-16,2025-12-25
cli_0025_ct_0127,Leo Bhatia,leo.bhatia126@examplemail.com,Orbit Ltd,Sales Lead,customer,referral,United Kingdom,2025-08-24,2026-03-09
cli_0025_ct_0128,Kabir Gupta,kabir.gupta127@examplemail.com,Orbit Ltd,RevOps Manager,churn_risk,email_reply,United States,2025-11-29,2026-01-15
cli_0025_ct_0129,Mia Khan,mia.khan128@examplemail.com,Metro Inc,RevOps Manager,lead,event,United Kingdom,2026-01-10,2026-01-08
cli_0025_ct_0130,Anika Gupta,anika.gupta129@examplemail.com,Pulse Finance,Head of Growth,mql,email_reply,Australia,2025-08-21,2026-04-13
cli_0025_ct_0131,Arjun Nair,arjun.nair130@examplemail.com,Metro LLC,Founder,sql,website_form,Australia,2026-02-23,2026-01-20
cli_0025_ct_0132,Kabir Bhatia,kabir.bhatia131@examplemail.com,Pulse Finance,Marketing Manager,customer,email_reply,Australia,2024-11-17,2026-02-18
cli_0025_ct_0133,Mia Joshi,mia.joshi132@examplemail.com,Zen Ltd,Head of Growth,sql,import,Australia,2026-04-02,2026-01-20
cli_0025_ct_0134,Ava Kapoor,ava.kapoor133@examplemail.com,Pulse Finance,Marketing Manager,customer,import,Australia,2024-11-30,2026-02-06
cli_0025_ct_0135,Arjun Mehta,arjun.mehta134@examplemail.com,Pulse Finance,Marketing Manager,lead,email_reply,Canada,2024-11-27,2026-03-19
cli_0025_ct_0136,Liam Sharma,liam.sharma135@examplemail.com,Orbit LLC,Sales Lead,customer,website_form,Canada,2024-12-20,2026-03-13
cli_0025_ct_0137,Noah Khan,noah.khan136@examplemail.com,Orbit Inc,RevOps Manager,lead,referral,United Kingdom,2025-03-13,2026-04-18
cli_0025_ct_0138,Anika Khan,anika.khan137@examplemail.com,Pulse Finance,Sales Lead,churn_risk,event,Australia,2025-11-22,2026-02-20
cli_0025_ct_0139,Ishaan Sharma,ishaan.sharma138@examplemail.com,Orbit LLC,Sales Lead,sql,event,United States,2025-08-08,2026-01-05
cli_0025_ct_0140,Zara Khan,zara.khan139@examplemail.com,Pulse Finance,Sales Lead,sql,website_form,UAE,2025-09-29,2026-01-22
cli_0025_ct_0141,Ishaan Nair,ishaan.nair140@examplemail.com,Pulse Finance,Head of Growth,customer,website_form,United States,2025-04-09,2026-04-10
cli_0025_ct_0142,Kabir Khan,kabir.khan141@examplemail.com,Acme Group,Sales Lead,customer,website_form,United States,2025-03-08,2026-03-09
cli_0025_ct_0143,Arjun Patel,arjun.patel142@examplemail.com,Orbit LLC,Head of Growth,lead,referral,United Kingdom,2025-11-22,2026-02-10
cli_0025_ct_0144,Anika Singh,anika.singh143@examplemail.com,Pulse Finance,Marketing Manager,lead,referral,Canada,2025-02-25,2026-01-11
cli_0025_ct_0145,Anika Joshi,anika.joshi144@examplemail.com,Pulse Finance,Founder,mql,website_form,United Kingdom,2026-01-04,2025-12-30
cli_0025_ct_0146,Anika Bhatia,anika.bhatia145@examplemail.com,Acme Inc,Founder,lead,import,United States,2025-09-20,2026-03-03
cli_0025_ct_0147,Sara Patel,sara.patel146@examplemail.com,Metro Ltd,Founder,mql,website_form,Australia,2026-03-21,2026-01-05
cli_0025_ct_0148,Ava Gupta,ava.gupta147@examplemail.com,Peak Group,Marketing Manager,customer,referral,Australia,2026-03-31,2026-04-10
cli_0025_ct_0149,Ishaan Nair,ishaan.nair148@examplemail.com,Acme LLC,Head of Growth,mql,referral,Australia,2025-04-13,2025-12-25
cli_0025_ct_0150,Maya Gupta,maya.gupta149@examplemail.com,Peak Ltd,Head of Growth,customer,import,Australia,2026-02-04,2026-01-21
cli_0025_ct_0151,Ava Joshi,ava.joshi150@examplemail.com,Pulse Finance,Founder,customer,event,United States,2025-08-09,2026-02-17
cli_0025_ct_0152,Leo Mehta,leo.mehta151@examplemail.com,Orbit Ltd,Sales Lead,mql,website_form,United States,2025-02-13,2026-04-16
cli_0025_ct_0153,Anika Khan,anika.khan152@examplemail.com,Pulse Finance,Head of Growth,mql,website_form,United Kingdom,2025-11-29,2026-02-20
cli_0025_ct_0154,Kabir Khan,kabir.khan153@examplemail.com,Pulse Finance,Head of Growth,lead,website_form,Canada,2025-09-11,2026-04-19
cli_0025_ct_0155,Anika Gupta,anika.gupta154@examplemail.com,Peak Ltd,Head of Growth,lead,email_reply,Canada,2025-01-22,2026-03-07
cli_0025_ct_0156,Mia Singh,mia.singh155@examplemail.com,Zen Ltd,Marketing Manager,customer,import,United Kingdom,2026-03-30,2026-04-13
cli_0025_ct_0157,Maya Nair,maya.nair156@examplemail.com,Orbit Ltd,Head of Growth,sql,website_form,India,2025-12-04,2026-01-10
cli_0025_ct_0158,Ava Nair,ava.nair157@examplemail.com,Pulse Finance,Sales Lead,lead,website_form,India,2026-03-14,2026-02-26
cli_0025_ct_0159,Ishaan Singh,ishaan.singh158@examplemail.com,Pulse Finance,Marketing Manager,mql,import,United Kingdom,2025-02-09,2026-03-28
cli_0025_ct_0160,Arjun Bhatia,arjun.bhatia159@examplemail.com,Pulse Finance,Marketing Manager,sql,website_form,Canada,2026-03-27,2026-01-16
cli_0025_ct_0161,Sara Verma,sara.verma160@examplemail.com,Acme Ltd,Head of Growth,lead,website_form,Australia,2025-06-19,2026-01-24
cli_0025_ct_0162,Ava Reddy,ava.reddy161@examplemail.com,Peak Inc,Head of Growth,sql,email_reply,UAE,2025-08-15,2026-02-25
cli_0025_ct_0163,Mia Nair,mia.nair162@examplemail.com,Acme Ltd,Head of Growth,sql,referral,India,2025-05-29,2026-04-08
cli_0025_ct_0164,Mia Gupta,mia.gupta163@examplemail.com,Pulse Finance,Marketing Manager,churn_risk,referral,United States,2025-10-12,2026-03-05
cli_0025_ct_0165,Maya Khan,maya.khan164@examplemail.com,Metro Group,Sales Lead,mql,email_reply,United States,2026-01-06,2026-04-20
