invoice_id,invoice_date,due_date,currency,amount,status,customer_name,line_items
cli_0002_inv_0052,2026-01-23,2026-05-27,GBP,3634.84,open,Ava Reddy,creative work; media spend; support
cli_0002_inv_0053,2026-03-20,2026-05-23,GBP,6237.01,paid,Kabir Nair,media spend; support; setup fee
cli_0002_inv_0054,2026-02-21,2026-03-26,GBP,959.61,paid,Kabir Verma,support; media spend; creative work
cli_0002_inv_0055,2026-04-16,2026-05-06,GBP,7421.15,open,Maya Verma,consulting; creative work; setup fee
cli_0002_inv_0056,2026-02-21,2026-05-19,GBP,507.37,open,Maya Joshi,media spend; creative work
cli_0002_inv_0057,2025-11-10,2026-04-24,GBP,8635.42,open,Sara Verma,media spend; setup fee; creative work
cli_0002_inv_0058,2026-04-01,2026-04-14,GBP,1676.94,paid,Kabir Bhatia,setup fee
cli_0002_inv_0059,2026-02-11,2026-05-07,GBP,1344.59,paid,Zara Kapoor,support; strategy work; creative work
cli_0002_inv_0060,2025-12-22,2026-05-25,GBP,8907.55,paid,Noah Bhatia,support; consulting; setup fee
cli_0002_inv_0061,2026-02-18,2026-05-04,GBP,7421.45,open,Anika Reddy,setup fee
cli_0002_inv_0062,2026-01-30,2026-06-03,GBP,6607.44,overdue,Noah Joshi,media spend; strategy work; setup fee
cli_0002_inv_0063,2025-12-01,2026-05-26,GBP,832.58,paid,Kabir Gupta,strategy work; setup fee
cli_0002_inv_0064,2025-11-11,2026-06-06,GBP,10698.14,paid,Kabir Kapoor,support; media spend; creative work
cli_0002_inv_0065,2026-03-30,2026-03-31,GBP,4953.62,open,Kabir Joshi,setup fee; support; strategy work
cli_0002_inv_0066,2026-04-21,2026-04-05,GBP,2695.02,paid,Zara Sharma,consulting
cli_0002_inv_0067,2026-01-29,2026-05-18,GBP,8370.44,paid,Zara Singh,strategy work
cli_0002_inv_0068,2026-02-11,2026-05-11,GBP,10911.1,paid,Ishaan Singh,support; consulting; strategy work
cli_0002_inv_0069,2026-04-14,2026-05-31,GBP,2740.42,paid,Leo Mehta,creative work; support; media spend
cli_0002_inv_0070,2025-11-01,2026-04-19,GBP,8102.23,overdue,Ava Singh,creative work
cli_0002_inv_0071,2026-02-25,2026-03-29,GBP,5009.41,open,Kabir Gupta,media spend
cli_0002_inv_0072,2025-12-22,2026-05-27,GBP,10129.57,open,Mia Nair,consulting; media spend
cli_0002_inv_0073,2025-12-25,2026-04-09,GBP,8790.92,open,Noah Reddy,consulting; setup fee; creative work
cli_0002_inv_0074,2026-02-01,2026-04-24,GBP,8281.32,open,Ishaan Patel,media spend; setup fee
cli_0002_inv_0075,2026-02-04,2026-04-30,GBP,11079.61,overdue,Arjun Verma,setup fee; support; consulting
cli_0002_inv_0076,2025-12-06,2026-04-20,GBP,1206.46,paid,Anika Sharma,strategy work
