deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0011_dl_0027,cli_0011_ct_0021,Urban Labs - audit package,lost,11717.62,AED,34,website_form,Zara Kapoor,2025-11-13,2025-12-02
cli_0011_dl_0028,cli_0011_ct_0042,Urban Labs - membership,qualified,13652.38,AED,90,import,Liam Kapoor,2025-10-31,2025-12-20
cli_0011_dl_0029,cli_0011_ct_0106,Urban Labs - starter plan,negotiation,11163.55,AED,40,event,Arjun Mehta,2025-11-16,2025-12-17
cli_0011_dl_0030,cli_0011_ct_0108,Urban Labs - pro plan,proposal,24109.18,AED,51,event,Arjun Singh,2025-12-20,2025-12-25
cli_0011_dl_0031,cli_0011_ct_0081,Urban Labs - service retainer,lost,17987.99,AED,23,website_form,Sara Patel,2026-01-21,2026-02-01
cli_0011_dl_0032,cli_0011_ct_0065,Urban Labs - membership,negotiation,19398.82,AED,14,email_reply,Liam Nair,2025-12-04,2026-02-01
cli_0011_dl_0033,cli_0011_ct_0144,Urban Labs - pro plan,won,2394.64,AED,76,website_form,Zara Singh,2025-12-31,2026-02-12
cli_0011_dl_0034,cli_0011_ct_0123,Urban Labs - service retainer,lost,11199.67,AED,15,import,Arjun Reddy,2026-02-17,2026-03-24
cli_0011_dl_0035,cli_0011_ct_0093,Urban Labs - membership,won,16684.54,AED,40,referral,Kabir Mehta,2025-12-01,2026-01-16
cli_0011_dl_0036,cli_0011_ct_0026,Urban Labs - pro plan,qualified,5866.32,AED,62,email_reply,Leo Verma,2026-02-10,2026-02-21
cli_0011_dl_0037,cli_0011_ct_0006,Urban Labs - starter plan,lost,21018.17,AED,86,website_form,Sara Mehta,2026-01-31,2026-03-10
cli_0011_dl_0038,cli_0011_ct_0112,Urban Labs - membership,won,6793.49,AED,49,referral,Noah Verma,2025-10-13,2025-12-01
cli_0011_dl_0039,cli_0011_ct_0126,Urban Labs - pro plan,lost,11180.51,AED,45,email_reply,Maya Joshi,2025-12-17,2026-02-04
cli_0011_dl_0040,cli_0011_ct_0016,Urban Labs - pro plan,qualified,10449.39,AED,23,referral,Mia Nair,2026-01-15,2026-03-05
cli_0011_dl_0041,cli_0011_ct_0009,Urban Labs - premium bundle,qualified,24977.65,AED,16,email_reply,Arjun Kapoor,2025-12-07,2026-01-20
cli_0011_dl_0042,cli_0011_ct_0053,Urban Labs - premium bundle,proposal,17382.78,AED,17,website_form,Ava Sharma,2025-10-25,2025-12-10
cli_0011_dl_0043,cli_0011_ct_0147,Urban Labs - membership,proposal,424.77,AED,42,import,Arjun Kapoor,2025-11-28,2025-12-21
cli_0011_dl_0044,cli_0011_ct_0054,Urban Labs - starter plan,qualified,14953.63,AED,90,website_form,Arjun Sharma,2026-03-25,2026-04-01
cli_0011_dl_0045,cli_0011_ct_0027,Urban Labs - annual subscription,new,3538.74,AED,89,import,Liam Mehta,2025-10-30,2025-12-13
cli_0011_dl_0046,cli_0011_ct_0118,Urban Labs - audit package,negotiation,905.86,AED,9,website_form,Noah Joshi,2025-12-26,2026-01-14
cli_0011_dl_0047,cli_0011_ct_0059,Urban Labs - audit package,qualified,13547.09,AED,62,referral,Zara Sharma,2026-03-02,2026-04-08
cli_0011_dl_0048,cli_0011_ct_0090,Urban Labs - membership,negotiation,16172.9,AED,74,referral,Liam Nair,2026-01-19,2026-02-03
cli_0011_dl_0049,cli_0011_ct_0090,Urban Labs - pro plan,proposal,3925.37,AED,63,referral,Anika Kapoor,2026-01-06,2026-02-28
cli_0011_dl_0050,cli_0011_ct_0156,Urban Labs - membership,proposal,17925.29,AED,75,email_reply,Leo Gupta,2025-11-28,2025-12-07
cli_0011_dl_0051,cli_0011_ct_0106,Urban Labs - audit package,lost,9966.47,AED,23,event,Mia Joshi,2025-09-10,2025-11-01
cli_0011_dl_0052,cli_0011_ct_0132,Urban Labs - starter plan,qualified,5127.53,AED,61,website_form,Mia Singh,2026-02-17,2026-03-19
cli_0011_dl_0053,cli_0011_ct_0065,Urban Labs - pro plan,negotiation,19040.09,AED,11,email_reply,Kabir Reddy,2026-03-03,2026-03-19
cli_0011_dl_0054,cli_0011_ct_0091,Urban Labs - pro plan,negotiation,24175.95,AED,78,referral,Sara Joshi,2026-03-09,2026-04-23
cli_0011_dl_0055,cli_0011_ct_0030,Urban Labs - membership,proposal,13518.42,AED,45,import,Noah Sharma,2026-01-03,2026-02-20
cli_0011_dl_0056,cli_0011_ct_0030,Urban Labs - audit package,proposal,3071.16,AED,84,import,Liam Patel,2025-12-03,2025-12-27
cli_0011_dl_0057,cli_0011_ct_0151,Urban Labs - service retainer,proposal,19236.23,AED,19,import,Kabir Kapoor,2025-12-21,2026-02-07
cli_0011_dl_0058,cli_0011_ct_0042,Urban Labs - pro plan,won,3284.25,AED,41,import,Liam Nair,2025-11-12,2025-11-16
cli_0011_dl_0059,cli_0011_ct_0151,Urban Labs - annual subscription,proposal,2826.74,AED,73,import,Maya Singh,2025-10-19,2025-12-10
cli_0011_dl_0060,cli_0011_ct_0133,Urban Labs - service retainer,won,18958.19,AED,72,website_form,Maya Patel,2026-02-27,2026-03-24
cli_0011_dl_0061,cli_0011_ct_0128,Urban Labs - membership,negotiation,7163.25,AED,19,website_form,Leo Joshi,2026-01-08,2026-02-15
cli_0011_dl_0062,cli_0011_ct_0151,Urban Labs - starter plan,new,24601.72,AED,41,import,Anika Joshi,2026-01-06,2026-01-27
cli_0011_dl_0063,cli_0011_ct_0153,Urban Labs - starter plan,proposal,12509.1,AED,51,referral,Arjun Khan,2026-04-09,2026-04-21
cli_0011_dl_0064,cli_0011_ct_0133,Urban Labs - service retainer,proposal,23641.31,AED,19,website_form,Kabir Gupta,2025-10-03,2025-11-10
cli_0011_dl_0065,cli_0011_ct_0013,Urban Labs - pro plan,proposal,10993.91,AED,12,website_form,Liam Reddy,2026-03-02,2026-04-24
cli_0011_dl_0066,cli_0011_ct_0001,Urban Labs - audit package,won,13980.87,AED,41,email_reply,Mia Sharma,2025-12-06,2026-01-21
cli_0011_dl_0067,cli_0011_ct_0082,Urban Labs - premium bundle,negotiation,9316.04,AED,67,import,Kabir Patel,2026-01-05,2026-01-19
cli_0011_dl_0068,cli_0011_ct_0106,Urban Labs - pro plan,won,4834.63,AED,19,event,Liam Singh,2025-10-15,2025-10-26
cli_0011_dl_0069,cli_0011_ct_0149,Urban Labs - premium bundle,new,7116.25,AED,41,email_reply,Zara Joshi,2025-12-15,2026-01-10
cli_0011_dl_0070,cli_0011_ct_0039,Urban Labs - annual subscription,qualified,23904.21,AED,41,referral,Zara Verma,2025-10-21,2025-11-06
cli_0011_dl_0071,cli_0011_ct_0107,Urban Labs - starter plan,negotiation,21966.89,AED,43,email_reply,Anika Gupta,2026-03-24,2026-04-23
cli_0011_dl_0072,cli_0011_ct_0074,Urban Labs - audit package,negotiation,14179.26,AED,82,website_form,Ishaan Joshi,2025-11-25,2025-12-13
cli_0011_dl_0073,cli_0011_ct_0054,Urban Labs - starter plan,proposal,22854.19,AED,40,website_form,Anika Singh,2026-01-09,2026-01-19
cli_0011_dl_0074,cli_0011_ct_0110,Urban Labs - service retainer,qualified,8353.84,AED,39,website_form,Mia Nair,2026-01-13,2026-02-10
cli_0011_dl_0075,cli_0011_ct_0074,Urban Labs - service retainer,proposal,18110.24,AED,23,website_form,Anika Singh,2026-04-09,2026-04-17
cli_0011_dl_0076,cli_0011_ct_0106,Urban Labs - annual subscription,proposal,20536.82,AED,41,event,Arjun Gupta,2025-11-09,2025-12-23
cli_0011_dl_0077,cli_0011_ct_0133,Urban Labs - pro plan,negotiation,7455.02,AED,5,website_form,Mia Bhatia,2025-10-08,2025-10-27
cli_0011_dl_0078,cli_0011_ct_0049,Urban Labs - audit package,won,5675.77,AED,23,event,Arjun Patel,2025-12-02,2025-12-27
cli_0011_dl_0079,cli_0011_ct_0078,Urban Labs - premium bundle,qualified,2188.42,AED,64,website_form,Zara Khan,2026-01-07,2026-03-03
cli_0011_dl_0080,cli_0011_ct_0107,Urban Labs - annual subscription,qualified,4015.23,AED,20,email_reply,Mia Verma,2025-10-19,2025-12-11
cli_0011_dl_0081,cli_0011_ct_0062,Urban Labs - annual subscription,negotiation,6334.46,AED,62,import,Ava Mehta,2026-03-06,2026-03-20
cli_0011_dl_0082,cli_0011_ct_0113,Urban Labs - annual subscription,new,20743.03,AED,61,email_reply,Noah Mehta,2026-03-07,2026-04-18
cli_0011_dl_0083,cli_0011_ct_0045,Urban Labs - service retainer,proposal,18904.53,AED,56,event,Maya Nair,2025-10-30,2025-12-18
cli_0011_dl_0084,cli_0011_ct_0081,Urban Labs - annual subscription,lost,7036.14,AED,53,website_form,Kabir Nair,2026-02-10,2026-03-23
cli_0011_dl_0085,cli_0011_ct_0090,Urban Labs - premium bundle,lost,5174.35,AED,54,referral,Mia Bhatia,2025-12-14,2026-01-13
cli_0011_dl_0086,cli_0011_ct_0069,Urban Labs - audit package,negotiation,19952.59,AED,36,import,Sara Kapoor,2025-11-02,2025-12-07
cli_0011_dl_0087,cli_0011_ct_0045,Urban Labs - membership,qualified,9258.13,AED,87,event,Noah Gupta,2026-03-04,2026-03-17
cli_0011_dl_0088,cli_0011_ct_0120,Urban Labs - service retainer,qualified,3086.24,AED,76,import,Ishaan Patel,2026-02-08,2026-02-17
cli_0011_dl_0089,cli_0011_ct_0011,Urban Labs - service retainer,proposal,4989.82,AED,54,import,Noah Reddy,2025-10-17,2025-12-12
cli_0011_dl_0090,cli_0011_ct_0009,Urban Labs - service retainer,won,21213.33,AED,66,email_reply,Zara Patel,2025-10-21,2025-12-07
cli_0011_dl_0091,cli_0011_ct_0107,Urban Labs - annual subscription,won,21420.46,AED,38,email_reply,Kabir Nair,2025-11-17,2025-12-15
cli_0011_dl_0092,cli_0011_ct_0120,Urban Labs - audit package,qualified,1600.46,AED,18,import,Maya Singh,2025-11-15,2025-11-27
cli_0011_dl_0093,cli_0011_ct_0097,Urban Labs - starter plan,negotiation,7647.12,AED,85,email_reply,Zara Singh,2025-11-02,2026-01-01
cli_0011_dl_0094,cli_0011_ct_0043,Urban Labs - pro plan,qualified,21969.0,AED,60,website_form,Noah Mehta,2026-01-24,2026-02-21
cli_0011_dl_0095,cli_0011_ct_0023,Urban Labs - service retainer,negotiation,19366.63,AED,76,website_form,Mia Sharma,2026-03-12,2026-03-30
