contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0011_ct_0088,Zara Singh,zara.singh87@examplemail.com,Acme Inc,Head of Growth,customer,event,Canada,2025-02-28,2026-03-20
cli_0011_ct_0089,Zara Verma,zara.verma88@examplemail.com,Urban Labs,Founder,sql,import,Canada,2024-11-24,2026-03-25
cli_0011_ct_0090,Arjun Mehta,arjun.mehta89@examplemail.com,Urban Labs,Sales Lead,sql,referral,Australia,2025-09-21,2025-12-31
cli_0011_ct_0091,Sara Kapoor,sara.kapoor90@examplemail.com,Metro Inc,Marketing Manager,customer,referral,UAE,2025-12-09,2026-03-10
cli_0011_ct_0092,Anika Gupta,anika.gupta91@examplemail.com,Urban Labs,Marketing Manager,mql,website_form,United States,2025-02-05,2026-01-03
cli_0011_ct_0093,Mia Verma,mia.verma92@examplemail.com,Metro Group,Marketing Manager,churn_risk,referral,Australia,2025-11-08,2026-01-26
cli_0011_ct_0094,Mia Sharma,mia.sharma93@examplemail.com,Urban Labs,Head of Growth,sql,import,UAE,2026-02-13,2026-03-14
cli_0011_ct_0095,Zara Bhatia,zara.bhatia94@examplemail.com,Peak Ltd,Marketing Manager,mql,import,United Kingdom,2025-05-14,2026-03-09
cli_0011_ct_0096,Liam Mehta,liam.mehta95@examplemail.com,Peak Group,RevOps Manager,customer,import,United Kingdom,2025-08-26,2026-03-08
cli_0011_ct_0097,Arjun Khan,arjun.khan96@examplemail.com,Zen Ltd,Founder,sql,email_reply,United Kingdom,2025-09-16,2026-04-17
cli_0011_ct_0098,Maya Sharma,maya.sharma97@examplemail.com,Peak Group,Founder,customer,website_form,India,2025-11-16,2025-12-29
cli_0011_ct_0099,Mia Singh,mia.singh98@examplemail.com,Acme Inc,Founder,sql,import,UAE,2025-03-29,2026-01-13
cli_0011_ct_0100,Noah Verma,noah.verma99@examplemail.com,Urban Labs,Head of Growth,lead,email_reply,Canada,2025-01-07,2026-04-03
cli_0011_ct_0101,Noah Sharma,noah.sharma100@examplemail.com,Acme Group,Founder,lead,referral,United Kingdom,2025-02-26,2026-02-04
cli_0011_ct_0102,Liam Gupta,liam.gupta101@examplemail.com,Urban Labs,RevOps Manager,sql,website_form,Australia,2025-10-26,2026-02-02
cli_0011_ct_0103,Maya Singh,maya.singh102@examplemail.com,Peak Ltd,Sales Lead,sql,event,India,2025-02-17,2026-03-11
cli_0011_ct_0104,Zara Singh,zara.singh103@examplemail.com,Metro Group,Marketing Manager,customer,email_reply,Australia,2026-04-24,2026-01-04
cli_0011_ct_0105,Maya Sharma,maya.sharma104@examplemail.com,Urban Labs,RevOps Manager,sql,email_reply,India,2026-02-11,2026-02-04
cli_0011_ct_0106,Sara Bhatia,sara.bhatia105@examplemail.com,Urban Labs,Marketing Manager,mql,event,India,2026-01-31,2026-02-25
cli_0011_ct_0107,Anika Sharma,anika.sharma106@examplemail.com,Acme Inc,Marketing Manager,lead,email_reply,United States,2026-01-29,2025-12-29
cli_0011_ct_0108,Kabir Singh,kabir.singh107@examplemail.com,Urban Labs,RevOps Manager,lead,event,United States,2025-10-20,2026-04-07
cli_0011_ct_0109,Ishaan Reddy,ishaan.reddy108@examplemail.com,Metro LLC,Marketing Manager,mql,referral,India,2026-03-11,2026-04-16
cli_0011_ct_0110,Leo Bhatia,leo.bhatia109@examplemail.com,Metro Group,Head of Growth,mql,website_form,India,2025-01-29,2026-04-03
cli_0011_ct_0111,Mia Reddy,mia.reddy110@examplemail.com,Peak Group,Sales Lead,lead,website_form,India,2025-03-30,2026-04-24
cli_0011_ct_0112,Ishaan Patel,ishaan.patel111@examplemail.com,Urban Labs,Marketing Manager,mql,referral,United Kingdom,2026-02-04,2026-01-02
cli_0011_ct_0113,Kabir Patel,kabir.patel112@examplemail.com,Urban Labs,Marketing Manager,mql,email_reply,India,2026-02-02,2026-04-20
cli_0011_ct_0114,Zara Kapoor,zara.kapoor113@examplemail.com,Orbit LLC,Marketing Manager,lead,website_form,Australia,2025-07-11,2026-03-30
cli_0011_ct_0115,Kabir Mehta,kabir.mehta114@examplemail.com,Peak Ltd,Sales Lead,mql,email_reply,UAE,2025-04-10,2026-03-19
cli_0011_ct_0116,Zara Singh,zara.singh115@examplemail.com,Peak Group,Marketing Manager,lead,email_reply,India,2024-11-07,2026-04-21
cli_0011_ct_0117,Sara Nair,sara.nair116@examplemail.com,Urban Labs,Head of Growth,sql,website_form,UAE,2024-12-31,2026-04-07
cli_0011_ct_0118,Arjun Nair,arjun.nair117@examplemail.com,Urban Labs,Sales Lead,lead,website_form,United Kingdom,2026-02-14,2026-01-21
cli_0011_ct_0119,Ishaan Sharma,ishaan.sharma118@examplemail.com,Orbit Group,Founder,mql,website_form,UAE,2025-09-02,2026-03-29
cli_0011_ct_0120,Ava Mehta,ava.mehta119@examplemail.com,Acme Ltd,Marketing Manager,lead,import,Australia,2024-12-17,2026-01-04
cli_0011_ct_0121,Ava Verma,ava.verma120@examplemail.com,Urban Labs,Sales Lead,sql,email_reply,UAE,2024-11-24,2026-03-27
cli_0011_ct_0122,Ava Patel,ava.patel121@examplemail.com,Acme Ltd,RevOps Manager,lead,import,United States,2024-12-27,2026-04-18
cli_0011_ct_0123,Ava Joshi,ava.joshi122@examplemail.com,Orbit Group,Sales Lead,lead,import,UAE,2025-11-08,2026-02-17
cli_0011_ct_0124,Anika Sharma,anika.sharma123@examplemail.com,Acme LLC,Founder,lead,import,Canada,2026-01-06,2026-04-10
cli_0011_ct_0125,Ishaan Reddy,ishaan.reddy124@examplemail.com,Metro LLC,RevOps Manager,lead,email_reply,United States,2025-04-07,2026-03-26
cli_0011_ct_0126,Arjun Bhatia,arjun.bhatia125@examplemail.com,Zen Group,Head of Growth,sql,email_reply,United Kingdom,2025-09-03,2026-03-02
cli_0011_ct_0127,Zara Verma,zara.verma126@examplemail.com,Urban Labs,Head of Growth,sql,email_reply,UAE,2024-12-31,2026-02-17
cli_0011_ct_0128,Zara Gupta,zara.gupta127@examplemail.com,Peak Inc,Marketing Manager,sql,website_form,Canada,2025-02-19,2026-03-02
cli_0011_ct_0129,Anika Nair,anika.nair128@examplemail.com,Urban Labs,Marketing Manager,churn_risk,website_form,UAE,2025-01-19,2026-04-20
cli_0011_ct_0130,Ishaan Joshi,ishaan.joshi129@examplemail.com,Urban Labs,Founder,lead,import,United Kingdom,2025-10-26,2026-02-08
cli_0011_ct_0131,Noah Gupta,noah.gupta130@examplemail.com,Zen Group,Marketing Manager,lead,website_form,India,2026-02-05,2026-04-23
cli_0011_ct_0132,Zara Kapoor,zara.kapoor131@examplemail.com,Metro Ltd,Head of Growth,churn_risk,website_form,United States,2025-12-25,2026-04-24
cli_0011_ct_0133,Ava Gupta,ava.gupta132@examplemail.com,Urban Labs,Head of Growth,lead,website_form,India,2025-03-19,2026-03-19
cli_0011_ct_0134,Noah Gupta,noah.gupta133@examplemail.com,Urban Labs,Founder,lead,website_form,United States,2025-02-18,2026-01-19
cli_0011_ct_0135,Leo Nair,leo.nair134@examplemail.com,Urban Labs,Marketing Manager,lead,website_form,Canada,2024-12-14,2026-02-20
cli_0011_ct_0136,Zara Gupta,zara.gupta135@examplemail.com,Urban Labs,Founder,lead,event,Canada,2024-12-01,2026-04-04
cli_0011_ct_0137,Ava Verma,ava.verma136@examplemail.com,Acme Inc,Sales Lead,lead,email_reply,UAE,2025-06-17,2026-02-12
cli_0011_ct_0138,Mia Sharma,mia.sharma137@examplemail.com,Urban Labs,Sales Lead,lead,email_reply,Canada,2025-04-28,2026-02-12
cli_0011_ct_0139,Anika Sharma,anika.sharma138@examplemail.com,Orbit Ltd,Sales Lead,lead,website_form,Australia,2025-03-31,2026-02-13
cli_0011_ct_0140,Noah Khan,noah.khan139@examplemail.com,Zen Inc,Head of Growth,lead,email_reply,United Kingdom,2025-06-27,2026-01-26
cli_0011_ct_0141,Mia Singh,mia.singh140@examplemail.com,Urban Labs,Marketing Manager,lead,event,India,2025-04-23,2026-01-17
cli_0011_ct_0142,Mia Verma,mia.verma141@examplemail.com,Acme Group,Marketing Manager,lead,website_form,India,2025-02-22,2026-01-08
cli_0011_ct_0143,Sara Gupta,sara.gupta142@examplemail.com,Acme Ltd,Marketing Manager,churn_risk,email_reply,India,2025-11-18,2026-03-29
cli_0011_ct_0144,Noah Singh,noah.singh143@examplemail.com,Peak Inc,RevOps Manager,lead,website_form,Canada,2026-02-08,2026-02-13
cli_0011_ct_0145,Noah Nair,noah.nair144@examplemail.com,Zen Inc,Head of Growth,sql,referral,UAE,2025-07-17,2026-04-14
cli_0011_ct_0146,Maya Mehta,maya.mehta145@examplemail.com,Urban Labs,RevOps Manager,customer,referral,Australia,2025-05-18,2026-04-04
cli_0011_ct_0147,Ava Patel,ava.patel146@examplemail.com,Urban Labs,RevOps Manager,sql,import,Australia,2025-11-20,2025-12-31
cli_0011_ct_0148,Kabir Kapoor,kabir.kapoor147@examplemail.com,Acme Ltd,Marketing Manager,sql,event,Australia,2025-11-04,2026-04-04
cli_0011_ct_0149,Anika Verma,anika.verma148@examplemail.com,Metro Group,Founder,sql,email_reply,Canada,2026-02-12,2026-04-06
cli_0011_ct_0150,Zara Gupta,zara.gupta149@examplemail.com,Urban Labs,Head of Growth,lead,import,Australia,2025-07-14,2026-02-07
cli_0011_ct_0151,Liam Mehta,liam.mehta150@examplemail.com,Zen Group,Marketing Manager,lead,import,UAE,2025-08-19,2026-02-06
cli_0011_ct_0152,Noah Mehta,noah.mehta151@examplemail.com,Urban Labs,Sales Lead,customer,referral,United States,2025-07-22,2026-03-29
cli_0011_ct_0153,Ishaan Khan,ishaan.khan152@examplemail.com,Orbit Ltd,Head of Growth,lead,referral,Canada,2026-02-07,2026-01-08
cli_0011_ct_0154,Zara Sharma,zara.sharma153@examplemail.com,Urban Labs,Sales Lead,lead,import,United Kingdom,2026-01-21,2026-01-08
cli_0011_ct_0155,Anika Joshi,anika.joshi154@examplemail.com,Peak Group,Head of Growth,mql,referral,Canada,2026-01-30,2026-02-13
cli_0011_ct_0156,Noah Nair,noah.nair155@examplemail.com,Urban Labs,Founder,mql,email_reply,United Kingdom,2026-03-22,2026-01-30
cli_0011_ct_0157,Ava Bhatia,ava.bhatia156@examplemail.com,Acme Ltd,Marketing Manager,lead,website_form,India,2025-12-19,2026-03-17
cli_0011_ct_0158,Zara Reddy,zara.reddy157@examplemail.com,Peak Group,Marketing Manager,lead,event,Canada,2024-12-09,2026-03-25
cli_0011_ct_0159,Sara Bhatia,sara.bhatia158@examplemail.com,Urban Labs,Marketing Manager,mql,import,United States,2025-11-20,2026-01-31
cli_0011_ct_0160,Leo Singh,leo.singh159@examplemail.com,Acme Ltd,Head of Growth,sql,event,India,2025-11-12,2026-01-17
cli_0011_ct_0161,Kabir Bhatia,kabir.bhatia160@examplemail.com,Metro Group,Head of Growth,lead,website_form,Canada,2025-10-08,2026-04-17
cli_0011_ct_0162,Ava Patel,ava.patel161@examplemail.com,Urban Labs,Marketing Manager,lead,website_form,India,2024-11-02,2026-04-01
cli_0011_ct_0163,Anika Reddy,anika.reddy162@examplemail.com,Urban Labs,Marketing Manager,lead,email_reply,UAE,2025-11-25,2026-01-03
cli_0011_ct_0164,Zara Sharma,zara.sharma163@examplemail.com,Peak Inc,Sales Lead,customer,website_form,India,2025-12-01,2026-03-30
