contact_id,full_name,email,company,title,lifecycle_stage,source,country,created_at,last_activity_at
cli_0009_ct_0063,Zara Bhatia,zara.bhatia62@examplemail.com,Urban Works,Marketing Manager,lead,email_reply,Canada,2026-03-04,2026-02-27
cli_0009_ct_0064,Mia Joshi,mia.joshi63@examplemail.com,Urban Works,Sales Lead,mql,website_form,United States,2026-03-11,2026-01-19
cli_0009_ct_0065,Ava Reddy,ava.reddy64@examplemail.com,Urban Works,Head of Growth,lead,email_reply,Canada,2025-02-04,2026-02-12
cli_0009_ct_0066,Ava Patel,ava.patel65@examplemail.com,Urban Works,Marketing Manager,churn_risk,website_form,India,2025-01-03,2026-03-07
cli_0009_ct_0067,Ava Patel,ava.patel66@examplemail.com,Orbit Inc,Sales Lead,lead,import,Australia,2025-10-22,2026-04-07
cli_0009_ct_0068,Leo Joshi,leo.joshi67@examplemail.com,Peak Ltd,Head of Growth,lead,import,Canada,2025-07-27,2026-02-15
cli_0009_ct_0069,Ishaan Patel,ishaan.patel68@examplemail.com,Orbit Ltd,Sales Lead,customer,website_form,UAE,2024-12-20,2026-04-01
cli_0009_ct_0070,Liam Khan,liam.khan69@examplemail.com,Acme Inc,Marketing Manager,lead,website_form,Canada,2025-04-15,2026-02-26
cli_0009_ct_0071,Arjun Kapoor,arjun.kapoor70@examplemail.com,Zen Ltd,Sales Lead,lead,email_reply,United Kingdom,2025-03-27,2026-02-10
cli_0009_ct_0072,Ava Patel,ava.patel71@examplemail.com,Urban Works,Sales Lead,mql,referral,United States,2024-11-23,2026-01-04
cli_0009_ct_0073,Liam Patel,liam.patel72@examplemail.com,Orbit Group,Marketing Manager,lead,email_reply,United Kingdom,2026-04-17,2026-04-13
cli_0009_ct_0074,Liam Khan,liam.khan73@examplemail.com,Orbit LLC,Head of Growth,lead,import,UAE,2025-08-27,2026-03-21
cli_0009_ct_0075,Zara Patel,zara.patel74@examplemail.com,Urban Works,Head of Growth,lead,import,United Kingdom,2026-02-02,2026-04-02
cli_0009_ct_0076,Maya Patel,maya.patel75@examplemail.com,Urban Works,Head of Growth,churn_risk,website_form,United Kingdom,2025-10-28,2026-03-12
cli_0009_ct_0077,Ishaan Khan,ishaan.khan76@examplemail.com,Peak Ltd,Head of Growth,sql,import,India,2025-05-08,2026-01-22
cli_0009_ct_0078,Mia Sharma,mia.sharma77@examplemail.com,Orbit LLC,Head of Growth,lead,event,United Kingdom,2025-10-04,2026-03-15
cli_0009_ct_0079,Zara Gupta,zara.gupta78@examplemail.com,Zen Ltd,Head of Growth,lead,website_form,UAE,2025-05-16,2026-02-04
cli_0009_ct_0080,Mia Bhatia,mia.bhatia79@examplemail.com,Acme Ltd,Head of Growth,mql,import,Australia,2025-03-06,2026-01-27
cli_0009_ct_0081,Liam Nair,liam.nair80@examplemail.com,Peak Group,Marketing Manager,sql,website_form,Australia,2025-02-25,2026-01-18
cli_0009_ct_0082,Ava Kapoor,ava.kapoor81@examplemail.com,Urban Works,Head of Growth,mql,website_form,Australia,2025-08-26,2026-01-28
cli_0009_ct_0083,Anika Bhatia,anika.bhatia82@examplemail.com,Urban Works,Sales Lead,sql,import,Canada,2025-02-16,2026-04-18
cli_0009_ct_0084,Zara Gupta,zara.gupta83@examplemail.com,Urban Works,Founder,sql,website_form,Australia,2025-03-15,2026-04-14
cli_0009_ct_0085,Noah Sharma,noah.sharma84@examplemail.com,Urban Works,Head of Growth,sql,website_form,Canada,2025-02-14,2026-02-15
cli_0009_ct_0086,Anika Joshi,anika.joshi85@examplemail.com,Urban Works,Founder,lead,website_form,India,2026-02-22,2026-04-11
cli_0009_ct_0087,Noah Patel,noah.patel86@examplemail.com,Peak Ltd,Marketing Manager,customer,import,United Kingdom,2025-03-30,2026-03-11
cli_0009_ct_0088,Zara Nair,zara.nair87@examplemail.com,Orbit Group,Head of Growth,customer,website_form,Australia,2025-12-16,2026-04-02
cli_0009_ct_0089,Maya Nair,maya.nair88@examplemail.com,Acme Inc,Head of Growth,sql,website_form,United Kingdom,2025-03-17,2026-02-16
cli_0009_ct_0090,Kabir Verma,kabir.verma89@examplemail.com,Peak Group,Marketing Manager,lead,email_reply,Australia,2025-01-31,2026-01-02
cli_0009_ct_0091,Leo Joshi,leo.joshi90@examplemail.com,Urban Works,Head of Growth,customer,website_form,United States,2025-03-23,2025-12-29
cli_0009_ct_0092,Ishaan Verma,ishaan.verma91@examplemail.com,Urban Works,Founder,mql,email_reply,UAE,2025-10-08,2026-02-10
cli_0009_ct_0093,Noah Bhatia,noah.bhatia92@examplemail.com,Urban Works,Founder,mql,website_form,UAE,2026-02-08,2026-01-15
cli_0009_ct_0094,Sara Kapoor,sara.kapoor93@examplemail.com,Urban Works,Marketing Manager,customer,website_form,United Kingdom,2026-04-12,2026-03-06
cli_0009_ct_0095,Ishaan Joshi,ishaan.joshi94@examplemail.com,Orbit Group,Marketing Manager,mql,website_form,Australia,2024-11-11,2026-01-25
cli_0009_ct_0096,Kabir Verma,kabir.verma95@examplemail.com,Urban Works,Marketing Manager,lead,event,India,2025-05-28,2026-04-13
cli_0009_ct_0097,Maya Khan,maya.khan96@examplemail.com,Urban Works,RevOps Manager,churn_risk,import,United Kingdom,2025-07-21,2025-12-31
cli_0009_ct_0098,Zara Gupta,zara.gupta97@examplemail.com,Urban Works,Head of Growth,lead,import,India,2024-11-06,2026-02-10
cli_0009_ct_0099,Liam Nair,liam.nair98@examplemail.com,Metro Inc,Founder,mql,referral,UAE,2025-04-10,2026-04-13
cli_0009_ct_0100,Kabir Mehta,kabir.mehta99@examplemail.com,Zen Inc,Founder,mql,referral,Australia,2025-10-11,2026-03-20
cli_0009_ct_0101,Liam Nair,liam.nair100@examplemail.com,Metro Group,Marketing Manager,mql,import,Australia,2025-07-20,2026-01-23
cli_0009_ct_0102,Mia Kapoor,mia.kapoor101@examplemail.com,Acme Group,Marketing Manager,lead,referral,Australia,2026-03-15,2026-03-21
cli_0009_ct_0103,Ishaan Sharma,ishaan.sharma102@examplemail.com,Urban Works,Founder,lead,import,India,2025-05-13,2026-02-01
cli_0009_ct_0104,Ava Bhatia,ava.bhatia103@examplemail.com,Peak Inc,Head of Growth,sql,import,United States,2024-12-31,2026-02-01
cli_0009_ct_0105,Leo Kapoor,leo.kapoor104@examplemail.com,Urban Works,RevOps Manager,lead,website_form,Canada,2025-01-07,2026-02-03
cli_0009_ct_0106,Sara Mehta,sara.mehta105@examplemail.com,Urban Works,Head of Growth,sql,import,Australia,2026-02-09,2026-01-31
cli_0009_ct_0107,Liam Sharma,liam.sharma106@examplemail.com,Acme Inc,Sales Lead,lead,event,United Kingdom,2025-05-18,2026-02-01
cli_0009_ct_0108,Mia Kapoor,mia.kapoor107@examplemail.com,Urban Works,Founder,sql,event,India,2024-12-23,2026-02-28
cli_0009_ct_0109,Leo Joshi,leo.joshi108@examplemail.com,Urban Works,Sales Lead,mql,import,Australia,2025-11-20,2026-03-07
cli_0009_ct_0110,Kabir Gupta,kabir.gupta109@examplemail.com,Acme Group,RevOps Manager,lead,website_form,United States,2025-09-23,2026-01-05
cli_0009_ct_0111,Kabir Nair,kabir.nair110@examplemail.com,Orbit Ltd,Marketing Manager,lead,import,United States,2025-05-08,2026-01-22
cli_0009_ct_0112,Ishaan Patel,ishaan.patel111@examplemail.com,Urban Works,Head of Growth,lead,import,Australia,2025-05-02,2026-02-01
cli_0009_ct_0113,Anika Kapoor,anika.kapoor112@examplemail.com,Urban Works,Marketing Manager,sql,import,United States,2025-05-24,2026-01-01
cli_0009_ct_0114,Maya Sharma,maya.sharma113@examplemail.com,Urban Works,Sales Lead,customer,import,United Kingdom,2025-11-08,2026-04-14
cli_0009_ct_0115,Liam Gupta,liam.gupta114@examplemail.com,Urban Works,Marketing Manager,mql,website_form,India,2025-04-29,2026-03-02
cli_0009_ct_0116,Noah Mehta,noah.mehta115@examplemail.com,Urban Works,Head of Growth,lead,website_form,India,2026-03-15,2026-03-08
cli_0009_ct_0117,Arjun Khan,arjun.khan116@examplemail.com,Urban Works,Sales Lead,sql,website_form,United Kingdom,2025-07-25,2026-01-09
cli_0009_ct_0118,Noah Khan,noah.khan117@examplemail.com,Urban Works,Head of Growth,lead,import,India,2025-05-22,2026-01-30
cli_0009_ct_0119,Kabir Joshi,kabir.joshi118@examplemail.com,Acme Group,Marketing Manager,sql,website_form,United States,2025-12-16,2026-03-21
cli_0009_ct_0120,Zara Nair,zara.nair119@examplemail.com,Urban Works,Head of Growth,sql,website_form,UAE,2025-07-20,2026-02-02
cli_0009_ct_0121,Maya Verma,maya.verma120@examplemail.com,Urban Works,Marketing Manager,churn_risk,website_form,Canada,2026-02-04,2026-02-06
cli_0009_ct_0122,Kabir Joshi,kabir.joshi121@examplemail.com,Urban Works,RevOps Manager,mql,event,Australia,2024-11-09,2026-03-19
cli_0009_ct_0123,Zara Sharma,zara.sharma122@examplemail.com,Urban Works,Head of Growth,lead,website_form,United States,2025-07-31,2026-02-20
cli_0009_ct_0124,Anika Sharma,anika.sharma123@examplemail.com,Urban Works,Head of Growth,lead,referral,United Kingdom,2024-11-18,2026-02-24
cli_0009_ct_0125,Arjun Bhatia,arjun.bhatia124@examplemail.com,Peak Ltd,Marketing Manager,mql,event,Canada,2025-07-03,2026-04-06
cli_0009_ct_0126,Liam Khan,liam.khan125@examplemail.com,Urban Works,Marketing Manager,lead,event,United Kingdom,2025-08-18,2026-04-07
cli_0009_ct_0127,Noah Bhatia,noah.bhatia126@examplemail.com,Urban Works,RevOps Manager,customer,import,Australia,2025-08-18,2026-02-26
cli_0009_ct_0128,Leo Nair,leo.nair127@examplemail.com,Urban Works,Marketing Manager,sql,website_form,United Kingdom,2025-10-30,2026-02-09
cli_0009_ct_0129,Maya Joshi,maya.joshi128@examplemail.com,Urban Works,RevOps Manager,sql,website_form,Canada,2025-06-08,2026-02-18
