deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0007_dl_0050,cli_0007_ct_0070,Vertex Works - pro plan,qualified,21977.51,AUD,35,email_reply,Liam Joshi,2026-02-17,2026-03-15
cli_0007_dl_0051,cli_0007_ct_0038,Vertex Works - audit package,qualified,18247.79,AUD,17,email_reply,Sara Gupta,2025-11-19,2025-12-06
cli_0007_dl_0052,cli_0007_ct_0025,Vertex Works - starter plan,negotiation,15091.02,AUD,94,import,Ishaan Patel,2026-03-09,2026-04-09
cli_0007_dl_0053,cli_0007_ct_0087,Vertex Works - audit package,qualified,6077.23,AUD,10,email_reply,Sara Verma,2026-01-21,2026-02-26
cli_0007_dl_0054,cli_0007_ct_0009,Vertex Works - service retainer,proposal,20424.3,AUD,12,referral,Liam Singh,2026-03-01,2026-04-05
cli_0007_dl_0055,cli_0007_ct_0116,Vertex Works - membership,negotiation,2504.25,AUD,49,import,Maya Khan,2026-01-22,2026-02-09
cli_0007_dl_0056,cli_0007_ct_0094,Vertex Works - audit package,proposal,23990.12,AUD,64,website_form,Arjun Singh,2025-11-24,2026-01-16
cli_0007_dl_0057,cli_0007_ct_0103,Vertex Works - premium bundle,qualified,19033.99,AUD,38,website_form,Mia Khan,2025-09-30,2025-11-10
cli_0007_dl_0058,cli_0007_ct_0028,Vertex Works - starter plan,qualified,7445.87,AUD,44,import,Mia Sharma,2025-10-20,2025-11-08
cli_0007_dl_0059,cli_0007_ct_0151,Vertex Works - annual subscription,negotiation,12860.74,AUD,81,website_form,Arjun Khan,2026-03-23,2026-04-05
cli_0007_dl_0060,cli_0007_ct_0039,Vertex Works - pro plan,qualified,8303.12,AUD,94,event,Arjun Bhatia,2026-01-28,2026-03-26
cli_0007_dl_0061,cli_0007_ct_0141,Vertex Works - audit package,proposal,17937.47,AUD,95,email_reply,Arjun Joshi,2025-12-16,2025-12-27
cli_0007_dl_0062,cli_0007_ct_0128,Vertex Works - service retainer,qualified,14256.31,AUD,42,website_form,Sara Joshi,2026-02-08,2026-04-09
cli_0007_dl_0063,cli_0007_ct_0014,Vertex Works - starter plan,won,5751.16,AUD,48,website_form,Zara Sharma,2025-11-05,2025-11-09
cli_0007_dl_0064,cli_0007_ct_0065,Vertex Works - annual subscription,proposal,3559.04,AUD,55,import,Ishaan Khan,2025-12-15,2026-01-30
cli_0007_dl_0065,cli_0007_ct_0098,Vertex Works - premium bundle,proposal,19965.37,AUD,69,website_form,Sara Khan,2026-01-08,2026-02-11
cli_0007_dl_0066,cli_0007_ct_0110,Vertex Works - starter plan,proposal,23850.1,AUD,50,event,Zara Gupta,2025-10-15,2025-11-29
cli_0007_dl_0067,cli_0007_ct_0048,Vertex Works - service retainer,proposal,8186.71,AUD,24,referral,Arjun Kapoor,2026-02-04,2026-03-04
cli_0007_dl_0068,cli_0007_ct_0041,Vertex Works - annual subscription,new,12580.44,AUD,73,import,Kabir Joshi,2026-01-17,2026-03-17
cli_0007_dl_0069,cli_0007_ct_0050,Vertex Works - service retainer,won,6962.07,AUD,71,website_form,Maya Singh,2026-03-30,2026-04-05
cli_0007_dl_0070,cli_0007_ct_0127,Vertex Works - premium bundle,won,7606.51,AUD,20,website_form,Zara Kapoor,2025-12-03,2026-01-30
cli_0007_dl_0071,cli_0007_ct_0031,Vertex Works - audit package,proposal,24331.71,AUD,28,import,Arjun Khan,2025-11-29,2025-12-02
cli_0007_dl_0072,cli_0007_ct_0112,Vertex Works - audit package,won,6759.08,AUD,64,website_form,Kabir Sharma,2026-02-05,2026-03-30
cli_0007_dl_0073,cli_0007_ct_0117,Vertex Works - annual subscription,won,4585.43,AUD,48,referral,Mia Verma,2025-11-29,2025-12-17
cli_0007_dl_0074,cli_0007_ct_0085,Vertex Works - service retainer,negotiation,3213.27,AUD,21,email_reply,Mia Gupta,2026-02-12,2026-02-23
cli_0007_dl_0075,cli_0007_ct_0119,Vertex Works - annual subscription,new,12447.8,AUD,79,email_reply,Noah Verma,2026-03-18,2026-04-10
cli_0007_dl_0076,cli_0007_ct_0111,Vertex Works - audit package,lost,9395.42,AUD,38,email_reply,Mia Singh,2026-03-16,2026-04-08
cli_0007_dl_0077,cli_0007_ct_0109,Vertex Works - service retainer,qualified,18049.39,AUD,6,website_form,Liam Verma,2026-04-09,2026-04-16
cli_0007_dl_0078,cli_0007_ct_0122,Vertex Works - premium bundle,proposal,17854.09,AUD,48,website_form,Maya Joshi,2026-01-19,2026-02-23
cli_0007_dl_0079,cli_0007_ct_0152,Vertex Works - audit package,won,18807.0,AUD,84,import,Ishaan Sharma,2026-02-15,2026-02-22
cli_0007_dl_0080,cli_0007_ct_0084,Vertex Works - audit package,proposal,15178.52,AUD,51,website_form,Leo Verma,2025-10-31,2025-12-01
cli_0007_dl_0081,cli_0007_ct_0047,Vertex Works - annual subscription,negotiation,6720.16,AUD,40,email_reply,Sara Sharma,2026-03-10,2026-03-16
