deal_id,contact_id,deal_name,stage,amount,currency,probability,source,owner,created_at,close_date
cli_0012_dl_0058,cli_0012_ct_0060,Vertex Works - audit package,proposal,11715.14,USD,72,website_form,Maya Patel,2026-01-05,2026-01-21
cli_0012_dl_0059,cli_0012_ct_0037,Vertex Works - pro plan,negotiation,20108.55,USD,45,referral,Kabir Singh,2026-03-27,2026-04-07
cli_0012_dl_0060,cli_0012_ct_0096,Vertex Works - premium bundle,new,24367.74,USD,65,email_reply,Liam Khan,2025-12-27,2026-02-04
cli_0012_dl_0061,cli_0012_ct_0044,Vertex Works - pro plan,won,16788.01,USD,18,import,Leo Singh,2026-01-25,2026-02-22
cli_0012_dl_0062,cli_0012_ct_0183,Vertex Works - service retainer,negotiation,12597.9,USD,31,website_form,Arjun Verma,2025-09-10,2025-11-02
cli_0012_dl_0063,cli_0012_ct_0018,Vertex Works - audit package,qualified,18574.36,USD,6,import,Maya Patel,2026-01-01,2026-01-29
cli_0012_dl_0064,cli_0012_ct_0086,Vertex Works - annual subscription,new,2002.93,USD,87,import,Maya Reddy,2025-11-25,2025-12-18
cli_0012_dl_0065,cli_0012_ct_0021,Vertex Works - premium bundle,negotiation,21688.81,USD,39,import,Anika Verma,2026-01-20,2026-03-20
cli_0012_dl_0066,cli_0012_ct_0137,Vertex Works - service retainer,lost,637.85,USD,47,email_reply,Ava Khan,2025-12-25,2025-12-28
cli_0012_dl_0067,cli_0012_ct_0038,Vertex Works - service retainer,negotiation,5411.32,USD,81,email_reply,Zara Nair,2025-11-02,2025-12-26
cli_0012_dl_0068,cli_0012_ct_0125,Vertex Works - audit package,new,2083.1,USD,39,import,Liam Reddy,2025-11-13,2025-11-20
cli_0012_dl_0069,cli_0012_ct_0157,Vertex Works - annual subscription,new,1520.37,USD,32,event,Anika Khan,2026-01-18,2026-02-14
cli_0012_dl_0070,cli_0012_ct_0108,Vertex Works - membership,proposal,9858.39,USD,48,referral,Mia Patel,2025-10-08,2025-12-05
cli_0012_dl_0071,cli_0012_ct_0109,Vertex Works - service retainer,new,15491.23,USD,42,event,Leo Nair,2025-12-26,2026-01-02
cli_0012_dl_0072,cli_0012_ct_0103,Vertex Works - pro plan,new,3348.28,USD,78,website_form,Anika Singh,2026-02-13,2026-03-05
cli_0012_dl_0073,cli_0012_ct_0154,Vertex Works - audit package,proposal,16803.41,USD,21,import,Zara Khan,2025-12-19,2026-01-18
cli_0012_dl_0074,cli_0012_ct_0124,Vertex Works - audit package,won,15288.64,USD,95,website_form,Ava Kapoor,2026-01-21,2026-02-19
cli_0012_dl_0075,cli_0012_ct_0178,Vertex Works - audit package,qualified,22746.99,USD,63,website_form,Anika Patel,2026-01-28,2026-03-25
cli_0012_dl_0076,cli_0012_ct_0194,Vertex Works - service retainer,qualified,8880.24,USD,78,email_reply,Arjun Nair,2026-02-21,2026-04-12
cli_0012_dl_0077,cli_0012_ct_0121,Vertex Works - service retainer,proposal,14677.42,USD,62,referral,Ava Patel,2026-02-22,2026-03-06
cli_0012_dl_0078,cli_0012_ct_0117,Vertex Works - starter plan,negotiation,21399.15,USD,20,referral,Arjun Sharma,2025-12-01,2026-01-05
cli_0012_dl_0079,cli_0012_ct_0018,Vertex Works - annual subscription,new,23440.4,USD,77,import,Anika Mehta,2026-01-15,2026-02-20
